invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,total_sales
I897828,C119406,Female,26,Clothing,4,1200.32,Cash,2021-07-26,4801.28
I183277,C122088,Female,61,Toys,5,179.2,Cash,2022-09-24,896.0
I233312,C298558,Female,62,Clothing,5,1500.4,Debit Card,2022-06-10,7502.0
I605682,C321682,Male,51,Books,1,15.15,Credit Card,2021-09-08,15.15
I133213,C233068,Female,30,Clothing,2,600.16,Credit Card,2021-05-03,1200.32
I299472,C321632,Female,35,Cosmetics,3,121.98,Cash,2021-02-07,365.94
I482274,C161216,Female,37,Food & Beverage,2,10.46,Credit Card,2021-04-06,20.92
I134756,C947169,Male,51,Clothing,1,300.08,Credit Card,2023-02-11,300.08
I220267,C165022,Male,48,Technology,1,1050.0,Credit Card,2021-11-26,1050.0
I232883,C122279,Female,60,Souvenir,3,35.19,Cash,2022-03-09,105.57
I244436,C228792,Female,18,Clothing,3,900.24,Cash,2021-05-26,2700.7200000000003
I134265,C139912,Female,46,Toys,5,179.2,Credit Card,2022-10-24,896.0
I207194,C509939,Male,63,Toys,5,179.2,Cash,2022-01-12,896.0
I700040,C998450,Female,28,Clothing,1,300.08,Credit Card,2022-11-25,300.08
I309582,C346863,Female,50,Clothing,5,1500.4,Credit Card,2021-06-10,7502.0
I181212,C309975,Female,54,Cosmetics,2,81.32,Cash,2021-09-19,162.64
I257271,C306422,Female,51,Cosmetics,3,121.98,Credit Card,2022-05-25,365.94
I305771,C110052,Female,48,Technology,2,2100.0,Credit Card,2021-07-05,4200.0
I252039,C278805,Male,35,Food & Beverage,4,20.92,Cash,2022-03-09,83.68
I626628,C230731,Female,40,Toys,2,71.68,Debit Card,2022-11-24,143.36
I707684,C198333,Female,21,Food & Beverage,2,10.46,Cash,2021-09-15,20.92
I121739,C259946,Male,44,Souvenir,5,58.65,Credit Card,2021-10-14,293.25
I186292,C224338,Male,33,Clothing,2,600.16,Cash,2022-06-05,1200.32
I663573,C222115,Male,44,Toys,1,35.84,Cash,2021-10-10,35.84
I176011,C208420,Male,21,Clothing,2,600.16,Credit Card,2022-11-21,1200.32
I929867,C151249,Female,37,Toys,4,143.36,Credit Card,2021-04-12,573.44
I926837,C547301,Female,44,Shoes,2,1200.34,Debit Card,2021-09-12,2400.68
I293103,C314212,Male,22,Clothing,4,1200.32,Debit Card,2022-11-14,4801.28
I332561,C140906,Female,49,Clothing,5,1500.4,Credit Card,2021-03-10,7502.0
I196771,C258517,Male,19,Shoes,4,2400.68,Credit Card,2022-09-06,9602.72
I118196,C161621,Female,57,Clothing,4,1200.32,Cash,2021-11-06,4801.28
I152818,C167843,Male,30,Clothing,3,900.24,Cash,2022-07-07,2700.7200000000003
I149258,C398282,Female,23,Food & Beverage,2,10.46,Debit Card,2022-08-17,20.92
I305006,C141688,Female,37,Shoes,3,1800.51,Credit Card,2022-12-25,5401.53
I106991,C158579,Male,67,Technology,2,2100.0,Cash,2022-01-18,4200.0
I361361,C960474,Male,52,Technology,5,5250.0,Credit Card,2022-12-17,26250.0
I145803,C139027,Female,51,Technology,1,1050.0,Cash,2022-12-31,1050.0
I251894,C204201,Female,67,Food & Beverage,2,10.46,Credit Card,2022-04-25,20.92
I246179,C377346,Female,57,Shoes,4,2400.68,Cash,2022-08-19,9602.72
I242033,C291526,Female,42,Books,5,75.75,Credit Card,2023-02-01,378.75
I971938,C356069,Female,50,Cosmetics,2,81.32,Credit Card,2021-03-26,162.64
I176389,C315489,Female,56,Shoes,1,600.17,Cash,2022-02-25,600.17
I331894,C222332,Female,18,Clothing,1,300.08,Cash,2021-11-29,300.08
I226519,C926632,Male,65,Shoes,2,1200.34,Cash,2021-01-05,2400.68
I819110,C289995,Male,38,Clothing,5,1500.4,Cash,2021-09-14,7502.0
I116159,C676613,Male,35,Clothing,4,1200.32,Cash,2021-03-19,4801.28
I166732,C178303,Male,45,Food & Beverage,1,5.23,Credit Card,2022-11-10,5.23
I223226,C254321,Male,64,Cosmetics,5,203.3,Cash,2022-06-04,1016.5
I177554,C128314,Female,60,Technology,4,4200.0,Credit Card,2021-10-14,16800.0
I237845,C229108,Male,37,Clothing,2,600.16,Credit Card,2022-02-25,1200.32
I114657,C318574,Female,34,Shoes,5,3000.85,Cash,2022-06-21,15004.25
I173167,C146862,Female,37,Clothing,4,1200.32,Credit Card,2022-10-23,4801.28
I266668,C177571,Male,60,Souvenir,1,11.73,Cash,2022-12-06,11.73
I833433,C197350,Female,63,Cosmetics,4,162.64,Credit Card,2022-04-02,650.56
I121970,C119882,Female,46,Shoes,5,3000.85,Cash,2021-09-23,15004.25
I279939,C240217,Female,23,Clothing,2,600.16,Credit Card,2023-01-24,1200.32
I239834,C138554,Female,39,Souvenir,2,23.46,Cash,2021-04-23,46.92
I323541,C314191,Male,64,Clothing,4,1200.32,Credit Card,2021-09-29,4801.28
I257275,C251388,Female,27,Clothing,4,1200.32,Credit Card,2021-01-06,4801.28
I223529,C315058,Female,62,Cosmetics,3,121.98,Cash,2021-08-27,365.94
I331207,C525846,Female,18,Clothing,3,900.24,Cash,2022-08-27,2700.7200000000003
I324842,C249876,Female,56,Cosmetics,1,40.66,Credit Card,2021-04-03,40.66
I226991,C207692,Female,45,Clothing,3,900.24,Credit Card,2021-03-15,2700.7200000000003
I331488,C167416,Male,59,Technology,2,2100.0,Cash,2022-06-23,4200.0
I313939,C141587,Female,51,Cosmetics,2,81.32,Cash,2021-06-23,162.64
I223873,C190844,Female,69,Clothing,5,1500.4,Cash,2023-02-04,7502.0
I303934,C179723,Male,48,Food & Beverage,1,5.23,Credit Card,2021-06-24,5.23
I188042,C531359,Male,38,Clothing,4,1200.32,Cash,2023-01-02,4801.28
I336613,C484610,Female,21,Food & Beverage,2,10.46,Credit Card,2022-09-26,20.92
I124891,C265111,Female,51,Toys,3,107.52,Credit Card,2023-01-29,322.56
I512516,C226028,Female,49,Cosmetics,2,81.32,Cash,2022-08-05,162.64
I142538,C236698,Female,55,Cosmetics,1,40.66,Credit Card,2022-11-15,40.66
I238638,C121855,Female,21,Clothing,5,1500.4,Credit Card,2022-03-22,7502.0
I358353,C159638,Female,55,Shoes,4,2400.68,Debit Card,2022-01-04,9602.72
I128503,C323465,Male,20,Food & Beverage,2,10.46,Credit Card,2022-07-13,20.92
I150773,C111384,Male,29,Food & Beverage,5,26.15,Cash,2021-08-05,130.75
I132025,C232653,Female,49,Clothing,4,1200.32,Debit Card,2022-09-17,4801.28
I748222,C234909,Female,59,Clothing,3,900.24,Cash,2021-04-08,2700.7200000000003
I154590,C291793,Male,22,Food & Beverage,1,5.23,Cash,2021-04-19,5.23
I172019,C338229,Female,45,Clothing,1,300.08,Cash,2022-05-02,300.08
I275777,C409877,Female,46,Clothing,1,300.08,Cash,2021-02-17,300.08
I259145,C217086,Female,51,Clothing,2,600.16,Cash,2022-04-25,1200.32
I745699,C781107,Male,32,Cosmetics,3,121.98,Debit Card,2021-08-15,365.94
I323829,C134792,Male,31,Shoes,3,1800.51,Cash,2023-02-26,5401.53
I975823,C108396,Male,47,Food & Beverage,1,5.23,Debit Card,2022-12-03,5.23
I462084,C236290,Female,34,Clothing,4,1200.32,Credit Card,2021-11-02,4801.28
I230289,C296092,Female,25,Clothing,4,1200.32,Cash,2021-01-25,4801.28
I271695,C237620,Female,50,Clothing,4,1200.32,Cash,2022-12-13,4801.28
I164765,C132108,Female,44,Toys,1,35.84,Credit Card,2021-05-10,35.84
I200265,C258336,Female,66,Cosmetics,2,81.32,Debit Card,2023-02-05,162.64
I120547,C828369,Male,69,Clothing,5,1500.4,Cash,2021-01-15,7502.0
I845743,C279255,Female,40,Food & Beverage,3,15.69,Credit Card,2022-08-02,47.07
I593555,C211290,Female,30,Technology,3,3150.0,Debit Card,2021-05-28,9450.0
I321047,C142616,Female,28,Clothing,2,600.16,Cash,2021-01-09,1200.32
I728134,C110757,Male,66,Cosmetics,5,203.3,Debit Card,2022-07-30,1016.5
I220576,C294940,Male,61,Clothing,4,1200.32,Credit Card,2022-02-18,4801.28
I156686,C291577,Female,33,Clothing,1,300.08,Credit Card,2023-02-09,300.08
I132351,C291334,Female,45,Food & Beverage,3,15.69,Cash,2022-02-06,47.07
I117027,C455171,Female,62,Clothing,2,600.16,Cash,2022-02-09,1200.32
I335506,C201635,Female,32,Clothing,5,1500.4,Credit Card,2021-08-31,7502.0
I203796,C743454,Female,36,Food & Beverage,5,26.15,Cash,2022-07-28,130.75
I799317,C799874,Female,31,Shoes,3,1800.51,Debit Card,2021-11-27,5401.53
I144671,C167433,Male,61,Toys,1,35.84,Debit Card,2022-03-02,35.84
I104206,C326649,Female,23,Food & Beverage,5,26.15,Credit Card,2023-01-24,130.75
I150402,C752285,Female,26,Food & Beverage,5,26.15,Cash,2022-09-24,130.75
I278369,C339180,Female,45,Clothing,1,300.08,Debit Card,2022-05-11,300.08
I341543,C754279,Female,53,Clothing,5,1500.4,Cash,2022-01-01,7502.0
I264442,C314836,Male,28,Clothing,3,900.24,Credit Card,2022-02-20,2700.7200000000003
I138488,C197975,Male,34,Clothing,5,1500.4,Cash,2022-10-03,7502.0
I979889,C302802,Female,52,Cosmetics,5,203.3,Cash,2021-06-22,1016.5
I350274,C784118,Female,67,Clothing,3,900.24,Debit Card,2021-05-19,2700.7200000000003
I917339,C303186,Female,62,Food & Beverage,3,15.69,Cash,2021-02-04,47.07
I189298,C249795,Female,42,Cosmetics,2,81.32,Cash,2023-02-16,162.64
I302138,C120857,Female,31,Toys,5,179.2,Debit Card,2023-02-08,896.0
I221721,C315728,Female,18,Cosmetics,2,81.32,Cash,2022-04-03,162.64
I230667,C199976,Female,42,Toys,5,179.2,Cash,2023-01-10,896.0
I577819,C294989,Male,41,Food & Beverage,1,5.23,Cash,2021-05-11,5.23
I193188,C142117,Male,49,Clothing,5,1500.4,Cash,2022-08-04,7502.0
I201651,C324179,Male,63,Cosmetics,3,121.98,Credit Card,2021-12-16,365.94
I970266,C245630,Female,55,Shoes,4,2400.68,Debit Card,2022-11-12,9602.72
I283325,C103670,Female,61,Food & Beverage,2,10.46,Credit Card,2022-03-18,20.92
I171401,C325865,Female,22,Clothing,5,1500.4,Debit Card,2022-08-30,7502.0
I170845,C191083,Male,59,Clothing,5,1500.4,Debit Card,2023-01-07,7502.0
I105945,C144301,Female,65,Food & Beverage,3,15.69,Debit Card,2021-01-31,47.07
I201673,C288668,Female,37,Toys,4,143.36,Cash,2022-12-01,573.44
I129192,C165773,Male,56,Cosmetics,1,40.66,Debit Card,2023-02-20,40.66
I310766,C258389,Female,64,Cosmetics,5,203.3,Cash,2022-11-18,1016.5
I618193,C309967,Female,58,Books,2,30.3,Cash,2021-08-07,60.6
I150512,C735228,Female,20,Clothing,4,1200.32,Credit Card,2022-12-04,4801.28
I216470,C201979,Female,23,Cosmetics,2,81.32,Cash,2021-12-25,162.64
I209282,C130809,Female,24,Food & Beverage,4,20.92,Credit Card,2021-09-26,83.68
I164746,C323645,Male,19,Clothing,2,600.16,Debit Card,2022-04-22,1200.32
I221434,C134048,Male,49,Clothing,2,600.16,Cash,2022-10-23,1200.32
I189750,C128950,Female,60,Clothing,1,300.08,Credit Card,2022-04-27,300.08
I170719,C240526,Female,66,Cosmetics,3,121.98,Cash,2023-02-03,365.94
I119926,C204010,Female,40,Clothing,1,300.08,Credit Card,2021-04-28,300.08
I596442,C266628,Female,29,Clothing,1,300.08,Credit Card,2022-09-04,300.08
I121237,C469526,Female,65,Toys,4,143.36,Cash,2022-02-17,573.44
I333537,C272491,Female,30,Shoes,5,3000.85,Cash,2023-01-11,15004.25
I181648,C162150,Male,40,Food & Beverage,3,15.69,Cash,2021-10-07,47.07
I201264,C222853,Female,29,Food & Beverage,4,20.92,Debit Card,2022-05-06,83.68
I105504,C274247,Male,50,Toys,1,35.84,Cash,2022-01-26,35.84
I571618,C102217,Female,56,Books,2,30.3,Cash,2021-08-04,60.6
I883036,C144285,Female,45,Books,4,60.6,Credit Card,2022-10-07,242.4
I264260,C262398,Female,65,Toys,5,179.2,Cash,2022-11-30,896.0
I214091,C244288,Female,39,Technology,2,2100.0,Debit Card,2021-10-09,4200.0
I574835,C312304,Male,33,Food & Beverage,5,26.15,Credit Card,2021-04-30,130.75
I107737,C118085,Male,33,Clothing,1,300.08,Cash,2021-12-01,300.08
I297530,C185684,Male,46,Clothing,2,600.16,Credit Card,2022-10-21,1200.32
I226096,C298422,Female,51,Clothing,4,1200.32,Credit Card,2021-05-02,4801.28
I702354,C250263,Male,23,Toys,3,107.52,Credit Card,2021-10-16,322.56
I319412,C258468,Male,63,Souvenir,4,46.92,Cash,2022-08-30,187.68
I338732,C162253,Female,33,Toys,3,107.52,Cash,2022-04-21,322.56
I295840,C205898,Male,19,Cosmetics,2,81.32,Cash,2021-09-14,162.64
I222804,C317538,Female,42,Souvenir,3,35.19,Credit Card,2021-12-16,105.57
I882662,C391524,Female,28,Shoes,4,2400.68,Credit Card,2021-10-06,9602.72
I230471,C104072,Female,34,Clothing,1,300.08,Credit Card,2022-06-03,300.08
I110434,C132484,Female,65,Toys,5,179.2,Debit Card,2023-01-18,896.0
I209631,C320144,Male,29,Toys,5,179.2,Cash,2023-01-31,896.0
I401633,C144455,Female,18,Souvenir,3,35.19,Cash,2021-04-09,105.57
I103130,C322893,Male,60,Clothing,5,1500.4,Cash,2021-09-28,7502.0
I234588,C123469,Female,29,Food & Beverage,1,5.23,Cash,2022-11-14,5.23
I321487,C604840,Female,60,Books,5,75.75,Cash,2022-11-09,378.75
I186718,C195422,Female,40,Cosmetics,2,81.32,Debit Card,2021-08-09,162.64
I177402,C312925,Female,38,Clothing,1,300.08,Cash,2022-12-23,300.08
I188216,C157230,Female,46,Clothing,5,1500.4,Credit Card,2023-02-15,7502.0
I320138,C128629,Male,65,Clothing,1,300.08,Cash,2022-12-17,300.08
I906672,C123177,Male,43,Clothing,1,300.08,Cash,2022-01-15,300.08
I117402,C120000,Male,63,Clothing,5,1500.4,Cash,2022-08-19,7502.0
I232796,C161441,Female,31,Shoes,5,3000.85,Cash,2022-09-19,15004.25
I229737,C636378,Male,40,Clothing,2,600.16,Credit Card,2022-03-12,1200.32
I307592,C261095,Male,68,Food & Beverage,3,15.69,Debit Card,2021-08-08,47.07
I229049,C280754,Female,29,Cosmetics,1,40.66,Debit Card,2022-02-18,40.66
I233919,C129720,Female,51,Clothing,5,1500.4,Cash,2022-03-29,7502.0
I173438,C232976,Male,23,Cosmetics,2,81.32,Cash,2022-10-02,162.64
I324472,C299417,Male,39,Toys,3,107.52,Cash,2021-07-28,322.56
I304875,C137312,Male,32,Clothing,2,600.16,Debit Card,2022-04-20,1200.32
I188283,C272378,Female,22,Food & Beverage,4,20.92,Cash,2021-09-19,83.68
I150648,C320423,Female,30,Clothing,1,300.08,Credit Card,2022-07-18,300.08
I119164,C189384,Female,44,Toys,1,35.84,Credit Card,2023-02-06,35.84
I103329,C266617,Male,55,Clothing,2,600.16,Cash,2021-05-16,1200.32
I152461,C333855,Male,46,Food & Beverage,3,15.69,Credit Card,2022-01-05,47.07
I267481,C828573,Female,58,Souvenir,2,23.46,Credit Card,2022-11-26,46.92
I165049,C231976,Female,40,Clothing,4,1200.32,Cash,2022-02-14,4801.28
I535755,C195767,Male,26,Clothing,2,600.16,Credit Card,2021-01-25,1200.32
I183575,C211002,Female,61,Cosmetics,1,40.66,Credit Card,2023-02-20,40.66
I188876,C333928,Male,29,Books,3,45.45,Credit Card,2022-08-26,136.35000000000002
I150747,C265564,Male,50,Shoes,2,1200.34,Cash,2022-05-06,2400.68
I245080,C331180,Male,31,Shoes,5,3000.85,Debit Card,2021-07-22,15004.25
I292404,C200932,Female,51,Cosmetics,1,40.66,Cash,2021-03-22,40.66
I117371,C153396,Female,63,Food & Beverage,4,20.92,Cash,2022-03-03,83.68
I334794,C283333,Female,24,Clothing,1,300.08,Debit Card,2021-01-10,300.08
I213290,C270992,Female,48,Cosmetics,5,203.3,Credit Card,2022-09-29,1016.5
I873972,C715663,Female,44,Clothing,5,1500.4,Debit Card,2022-04-28,7502.0
I433046,C210009,Male,47,Books,4,60.6,Debit Card,2021-11-15,242.4
I270862,C105299,Female,22,Food & Beverage,1,5.23,Cash,2021-09-20,5.23
I228290,C254454,Female,64,Clothing,5,1500.4,Credit Card,2021-07-07,7502.0
I284855,C244450,Female,59,Cosmetics,4,162.64,Cash,2022-06-08,650.56
I244994,C299507,Female,18,Books,5,75.75,Debit Card,2021-02-28,378.75
I365206,C111467,Female,69,Clothing,2,600.16,Debit Card,2021-03-23,1200.32
I794851,C230729,Female,50,Toys,3,107.52,Cash,2022-07-11,322.56
I712517,C277286,Female,51,Souvenir,4,46.92,Credit Card,2021-08-23,187.68
I265287,C290058,Female,23,Shoes,3,1800.51,Cash,2021-11-12,5401.53
I871468,C310914,Male,32,Food & Beverage,1,5.23,Debit Card,2021-07-03,5.23
I235150,C166851,Male,48,Toys,1,35.84,Cash,2022-12-11,35.84
I282505,C174327,Female,66,Food & Beverage,5,26.15,Cash,2021-06-18,130.75
I197146,C162013,Female,37,Cosmetics,2,81.32,Credit Card,2022-02-10,162.64
I205431,C789438,Male,34,Clothing,1,300.08,Debit Card,2021-10-12,300.08
I124665,C257961,Female,54,Cosmetics,1,40.66,Credit Card,2021-02-11,40.66
I250179,C209657,Male,63,Cosmetics,1,40.66,Cash,2022-07-16,40.66
I230102,C312791,Female,27,Clothing,2,600.16,Cash,2022-11-18,1200.32
I983002,C301529,Female,60,Toys,4,143.36,Cash,2022-01-05,573.44
I256849,C307332,Female,40,Shoes,1,600.17,Cash,2022-02-11,600.17
I159182,C299670,Male,56,Technology,4,4200.0,Cash,2022-11-25,16800.0
I294851,C683519,Male,32,Souvenir,5,58.65,Debit Card,2021-01-11,293.25
I194850,C214184,Female,63,Clothing,2,600.16,Cash,2023-01-03,1200.32
I319287,C220083,Male,53,Toys,5,179.2,Credit Card,2021-03-19,896.0
I220014,C109296,Male,33,Clothing,5,1500.4,Credit Card,2021-05-05,7502.0
I174927,C805820,Male,31,Cosmetics,3,121.98,Cash,2023-01-20,365.94
I144771,C193352,Male,65,Cosmetics,2,81.32,Debit Card,2023-01-18,162.64
I320470,C372177,Female,18,Cosmetics,1,40.66,Debit Card,2022-01-07,40.66
I122120,C277257,Female,26,Toys,3,107.52,Cash,2021-02-02,322.56
I716054,C261949,Female,25,Cosmetics,3,121.98,Debit Card,2022-08-08,365.94
I275103,C143419,Female,28,Shoes,4,2400.68,Debit Card,2021-04-05,9602.72
I305325,C241811,Male,44,Food & Beverage,4,20.92,Debit Card,2022-07-22,83.68
I180368,C805733,Male,20,Clothing,3,900.24,Cash,2022-11-07,2700.7200000000003
I108588,C777619,Female,20,Food & Beverage,1,5.23,Credit Card,2022-12-19,5.23
I194572,C236748,Female,41,Cosmetics,2,81.32,Cash,2021-09-10,162.64
I271776,C154258,Male,44,Food & Beverage,4,20.92,Credit Card,2021-01-12,83.68
I175032,C131029,Male,20,Clothing,3,900.24,Debit Card,2021-05-18,2700.7200000000003
I912966,C316658,Female,43,Books,1,15.15,Credit Card,2022-11-05,15.15
I165849,C470361,Female,25,Food & Beverage,2,10.46,Credit Card,2021-04-15,20.92
I139090,C549475,Male,64,Food & Beverage,2,10.46,Cash,2022-03-16,20.92
I211584,C140191,Male,43,Food & Beverage,4,20.92,Credit Card,2022-05-13,83.68
I237521,C957763,Female,64,Clothing,5,1500.4,Cash,2022-05-29,7502.0
I197493,C147290,Male,28,Cosmetics,1,40.66,Debit Card,2022-02-10,40.66
I288222,C226541,Male,69,Souvenir,1,11.73,Credit Card,2022-05-27,11.73
I237289,C306096,Male,21,Clothing,4,1200.32,Cash,2022-04-30,4801.28
I202816,C724375,Female,45,Books,3,45.45,Debit Card,2022-03-29,136.35000000000002
I172389,C261206,Female,25,Toys,3,107.52,Cash,2021-07-01,322.56
I190673,C410626,Female,28,Technology,4,4200.0,Cash,2022-04-30,16800.0
I283765,C307629,Female,32,Clothing,1,300.08,Cash,2021-06-16,300.08
I324913,C216798,Female,55,Cosmetics,2,81.32,Debit Card,2022-12-01,162.64
I108656,C200343,Male,28,Souvenir,2,23.46,Credit Card,2022-03-08,46.92
I927738,C177555,Female,29,Clothing,4,1200.32,Cash,2021-02-16,4801.28
I206540,C217379,Female,31,Toys,4,143.36,Credit Card,2021-03-31,573.44
I106510,C157215,Male,61,Cosmetics,3,121.98,Cash,2021-04-23,365.94
I129363,C312241,Male,45,Souvenir,3,35.19,Cash,2022-12-13,105.57
I372065,C325588,Male,43,Clothing,3,900.24,Cash,2021-02-20,2700.7200000000003
I223032,C971191,Female,67,Clothing,4,1200.32,Cash,2021-12-13,4801.28
I232331,C288926,Female,35,Toys,2,71.68,Debit Card,2022-06-18,143.36
I815493,C255209,Female,26,Clothing,4,1200.32,Credit Card,2022-11-21,4801.28
I264406,C237230,Female,56,Clothing,2,600.16,Cash,2021-01-23,1200.32
I254550,C177741,Male,42,Clothing,4,1200.32,Credit Card,2021-02-12,4801.28
I661344,C127929,Male,53,Technology,4,4200.0,Credit Card,2021-02-01,16800.0
I230473,C109375,Male,47,Food & Beverage,5,26.15,Credit Card,2021-01-10,130.75
I121906,C318370,Male,51,Food & Beverage,5,26.15,Debit Card,2023-01-08,130.75
I106559,C117053,Female,34,Clothing,5,1500.4,Credit Card,2023-02-15,7502.0
I105463,C277273,Male,45,Cosmetics,1,40.66,Cash,2021-06-28,40.66
I232296,C305335,Female,26,Clothing,2,600.16,Credit Card,2022-12-03,1200.32
I295333,C203216,Female,22,Souvenir,1,11.73,Debit Card,2021-12-11,11.73
I192780,C413781,Female,52,Toys,1,35.84,Cash,2022-05-06,35.84
I263794,C241295,Female,28,Food & Beverage,4,20.92,Debit Card,2023-02-08,83.68
I325939,C134890,Male,64,Cosmetics,3,121.98,Cash,2022-09-15,365.94
I202905,C209244,Female,42,Food & Beverage,5,26.15,Cash,2022-03-10,130.75
I188184,C695564,Female,59,Clothing,3,900.24,Cash,2021-01-13,2700.7200000000003
I247640,C136310,Female,28,Clothing,1,300.08,Cash,2022-04-07,300.08
I178438,C136794,Female,56,Cosmetics,1,40.66,Credit Card,2022-02-13,40.66
I317867,C281580,Male,21,Clothing,1,300.08,Cash,2022-11-08,300.08
I201771,C108131,Male,59,Clothing,2,600.16,Cash,2021-01-19,1200.32
I256241,C225451,Female,27,Food & Beverage,5,26.15,Cash,2022-01-29,130.75
I943151,C207750,Male,21,Clothing,5,1500.4,Cash,2022-12-15,7502.0
I294336,C408079,Male,40,Shoes,4,2400.68,Cash,2022-04-30,9602.72
I927291,C223570,Male,28,Cosmetics,3,121.98,Debit Card,2021-06-27,365.94
I241053,C291752,Female,52,Toys,3,107.52,Cash,2021-05-30,322.56
I348704,C810602,Male,63,Cosmetics,2,81.32,Credit Card,2021-03-10,162.64
I200274,C263406,Female,29,Shoes,3,1800.51,Credit Card,2021-06-26,5401.53
I156790,C140071,Female,25,Clothing,2,600.16,Cash,2022-04-29,1200.32
I359507,C219580,Female,62,Technology,3,3150.0,Credit Card,2022-03-26,9450.0
I305544,C663499,Male,41,Toys,3,107.52,Credit Card,2021-01-25,322.56
I204016,C580296,Male,54,Technology,3,3150.0,Credit Card,2022-07-06,9450.0
I260425,C776274,Male,52,Clothing,5,1500.4,Cash,2021-01-28,7502.0
I314312,C213340,Female,46,Clothing,5,1500.4,Debit Card,2022-09-22,7502.0
I636783,C275322,Female,61,Cosmetics,5,203.3,Debit Card,2022-05-31,1016.5
I195524,C154482,Female,38,Clothing,2,600.16,Cash,2022-02-02,1200.32
I203679,C222403,Male,46,Technology,2,2100.0,Debit Card,2022-05-28,4200.0
I899771,C290194,Female,65,Shoes,2,1200.34,Credit Card,2021-02-22,2400.68
I109171,C267626,Male,50,Books,2,30.3,Cash,2023-02-26,60.6
I937713,C909446,Male,41,Clothing,1,300.08,Cash,2022-10-30,300.08
I251762,C280345,Male,23,Cosmetics,2,81.32,Credit Card,2022-12-07,162.64
I266446,C387443,Male,30,Food & Beverage,3,15.69,Credit Card,2021-01-11,47.07
I249124,C213022,Female,29,Souvenir,3,35.19,Credit Card,2023-01-28,105.57
I282890,C757125,Male,58,Food & Beverage,2,10.46,Credit Card,2022-01-22,20.92
I868714,C186826,Male,35,Toys,5,179.2,Credit Card,2022-12-04,896.0
I914647,C338754,Male,62,Food & Beverage,4,20.92,Debit Card,2021-03-10,83.68
I337015,C103863,Female,23,Shoes,5,3000.85,Debit Card,2021-02-23,15004.25
I522013,C659643,Female,52,Clothing,4,1200.32,Debit Card,2021-08-05,4801.28
I246661,C234241,Male,37,Clothing,2,600.16,Credit Card,2021-06-19,1200.32
I197885,C264791,Female,32,Shoes,1,600.17,Credit Card,2022-01-04,600.17
I302722,C485635,Female,23,Clothing,5,1500.4,Debit Card,2022-10-17,7502.0
I126661,C354212,Male,40,Toys,4,143.36,Credit Card,2022-12-30,573.44
I194793,C213259,Female,28,Clothing,2,600.16,Debit Card,2022-03-17,1200.32
