invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,total_sales
I815438,C109875,Female,29,Shoes,2,1200.34,Cash,2022-03-20,2400.68
I457764,C167738,Female,39,Food & Beverage,3,15.69,Credit Card,2021-05-23,47.07
I480484,C183616,Female,46,Clothing,1,300.08,Credit Card,2021-08-07,300.08
I223872,C812638,Female,27,Food & Beverage,2,10.46,Debit Card,2021-03-12,20.92
I291901,C336812,Female,53,Technology,5,5250.0,Cash,2023-01-09,26250.0
I179412,C255109,Male,61,Clothing,5,1500.4,Debit Card,2021-02-03,7502.0
I658566,C270395,Female,62,Toys,3,107.52,Cash,2021-06-26,322.56
I266324,C258909,Female,29,Shoes,3,1800.51,Cash,2021-10-15,5401.53
I120053,C566890,Male,29,Cosmetics,1,40.66,Cash,2022-07-08,40.66
I230906,C166000,Female,44,Books,4,60.6,Credit Card,2022-06-28,242.4
I861840,C263133,Male,49,Clothing,5,1500.4,Credit Card,2021-12-10,7502.0
I306092,C302987,Female,40,Cosmetics,2,81.32,Cash,2021-01-12,162.64
I455059,C129496,Female,40,Clothing,5,1500.4,Cash,2022-04-05,7502.0
I797996,C170923,Male,51,Books,2,30.3,Credit Card,2021-02-07,60.6
I109971,C252455,Male,65,Shoes,2,1200.34,Cash,2021-01-04,2400.68
I327786,C456211,Male,30,Shoes,5,3000.85,Credit Card,2021-12-28,15004.25
I195486,C339052,Male,58,Souvenir,5,58.65,Credit Card,2023-01-13,293.25
I289987,C699169,Female,50,Shoes,4,2400.68,Cash,2022-08-09,9602.72
I103579,C161358,Female,19,Technology,2,2100.0,Cash,2022-11-09,4200.0
I328646,C209398,Female,47,Food & Beverage,1,5.23,Cash,2022-08-20,5.23
I302423,C262456,Female,55,Shoes,3,1800.51,Credit Card,2021-05-31,5401.53
I122240,C261544,Female,34,Toys,5,179.2,Credit Card,2022-05-23,896.0
I259028,C451197,Female,18,Clothing,2,600.16,Credit Card,2022-05-24,1200.32
I246354,C671556,Female,33,Souvenir,5,58.65,Credit Card,2021-02-28,293.25
I218745,C133409,Male,67,Food & Beverage,4,20.92,Credit Card,2021-08-04,83.68
I278443,C107693,Male,48,Cosmetics,5,203.3,Debit Card,2022-06-15,1016.5
I327766,C884188,Female,35,Cosmetics,5,203.3,Credit Card,2022-10-02,1016.5
I312180,C150600,Female,33,Food & Beverage,1,5.23,Cash,2022-06-13,5.23
I126442,C494959,Female,40,Food & Beverage,3,15.69,Debit Card,2022-05-04,47.07
I277417,C188170,Male,50,Food & Beverage,4,20.92,Debit Card,2021-03-18,83.68
I318249,C244266,Female,19,Clothing,3,900.24,Debit Card,2023-01-14,2700.7200000000003
I232900,C275465,Female,69,Clothing,5,1500.4,Credit Card,2022-11-01,7502.0
I141568,C318499,Male,52,Clothing,2,600.16,Cash,2021-07-25,1200.32
I175533,C297065,Female,62,Shoes,4,2400.68,Credit Card,2021-05-02,9602.72
I888820,C292787,Male,29,Clothing,1,300.08,Credit Card,2021-03-14,300.08
I287934,C192824,Female,29,Toys,1,35.84,Cash,2023-01-08,35.84
I247387,C283459,Female,41,Clothing,2,600.16,Cash,2021-07-28,1200.32
I246979,C315339,Female,41,Souvenir,1,11.73,Cash,2021-01-02,11.73
I140716,C171471,Female,35,Cosmetics,3,121.98,Cash,2022-06-22,365.94
I296023,C250011,Female,44,Food & Beverage,5,26.15,Credit Card,2021-04-07,130.75
I480306,C118418,Female,36,Shoes,1,600.17,Debit Card,2021-05-02,600.17
I215361,C933792,Male,31,Food & Beverage,2,10.46,Credit Card,2022-02-24,20.92
I135662,C755295,Female,53,Clothing,2,600.16,Credit Card,2022-12-09,1200.32
I836861,C186902,Female,46,Souvenir,2,23.46,Cash,2021-04-22,46.92
I253899,C239182,Female,53,Shoes,2,1200.34,Cash,2021-12-15,2400.68
I567719,C315539,Male,37,Technology,1,1050.0,Debit Card,2022-01-21,1050.0
I294669,C281777,Female,23,Food & Beverage,4,20.92,Debit Card,2021-09-07,83.68
I238813,C337953,Female,52,Technology,2,2100.0,Credit Card,2022-01-23,4200.0
I239757,C260868,Female,34,Clothing,4,1200.32,Cash,2021-03-24,4801.28
I103498,C846574,Male,63,Technology,2,2100.0,Cash,2023-02-28,4200.0
I190430,C177971,Female,19,Souvenir,2,23.46,Cash,2021-12-27,46.92
I332328,C110489,Female,52,Clothing,2,600.16,Cash,2023-02-12,1200.32
I332180,C270173,Female,38,Clothing,3,900.24,Credit Card,2023-01-03,2700.7200000000003
I585369,C176824,Male,51,Cosmetics,2,81.32,Cash,2022-09-27,162.64
I226236,C204686,Male,67,Souvenir,5,58.65,Cash,2021-10-15,293.25
I196933,C136624,Female,27,Toys,4,143.36,Cash,2021-09-18,573.44
I175803,C271965,Male,36,Shoes,1,600.17,Cash,2021-02-16,600.17
I333240,C182258,Female,18,Technology,1,1050.0,Debit Card,2022-11-02,1050.0
I117166,C113471,Female,47,Shoes,3,1800.51,Credit Card,2021-09-03,5401.53
I170936,C842517,Female,18,Clothing,4,1200.32,Cash,2023-01-29,4801.28
I162206,C313712,Female,67,Cosmetics,2,81.32,Credit Card,2021-07-19,162.64
I316307,C301516,Female,33,Clothing,5,1500.4,Debit Card,2022-07-16,7502.0
I203854,C258831,Female,25,Cosmetics,4,162.64,Cash,2021-06-10,650.56
I765948,C659093,Male,38,Food & Beverage,4,20.92,Credit Card,2021-07-10,83.68
I736350,C581606,Female,56,Souvenir,3,35.19,Credit Card,2021-01-17,105.57
I784068,C247938,Male,58,Cosmetics,2,81.32,Cash,2021-11-21,162.64
I115091,C487516,Female,18,Clothing,2,600.16,Cash,2022-09-12,1200.32
I236927,C162937,Female,60,Clothing,3,900.24,Debit Card,2023-01-06,2700.7200000000003
I957610,C210309,Male,48,Food & Beverage,2,10.46,Cash,2022-03-31,20.92
I330491,C262819,Female,27,Technology,2,2100.0,Cash,2022-11-26,4200.0
I760505,C243455,Male,52,Food & Beverage,1,5.23,Debit Card,2022-01-25,5.23
I788026,C288306,Female,64,Shoes,4,2400.68,Cash,2021-11-30,9602.72
I242579,C173866,Female,49,Souvenir,4,46.92,Cash,2023-01-20,187.68
I202037,C438270,Male,25,Shoes,3,1800.51,Cash,2022-10-02,5401.53
I319970,C165625,Male,30,Technology,2,2100.0,Credit Card,2022-12-04,4200.0
I393504,C163909,Male,29,Clothing,5,1500.4,Debit Card,2022-08-02,7502.0
I322679,C179986,Female,39,Toys,5,179.2,Cash,2023-01-01,896.0
I273303,C300302,Female,56,Clothing,5,1500.4,Cash,2023-02-18,7502.0
I277867,C310034,Male,19,Food & Beverage,2,10.46,Credit Card,2021-12-27,20.92
I273551,C275078,Male,55,Clothing,5,1500.4,Debit Card,2021-12-28,7502.0
I303761,C833566,Male,51,Clothing,3,900.24,Debit Card,2021-11-22,2700.7200000000003
I203911,C240713,Male,18,Clothing,4,1200.32,Credit Card,2021-09-05,4801.28
I303732,C217922,Female,42,Souvenir,5,58.65,Cash,2022-08-23,293.25
I411986,C903335,Female,58,Technology,1,1050.0,Credit Card,2021-09-08,1050.0
I117533,C155836,Male,59,Toys,3,107.52,Credit Card,2021-12-15,322.56
I325650,C165700,Male,40,Cosmetics,3,121.98,Credit Card,2021-01-10,365.94
I280678,C423304,Female,64,Clothing,5,1500.4,Debit Card,2021-07-27,7502.0
I183109,C956040,Female,30,Food & Beverage,5,26.15,Debit Card,2021-08-09,130.75
I302153,C214515,Male,47,Toys,2,71.68,Debit Card,2022-07-15,143.36
I337723,C115302,Male,18,Food & Beverage,3,15.69,Cash,2022-06-02,47.07
I107844,C337062,Female,24,Clothing,3,900.24,Debit Card,2021-04-02,2700.7200000000003
I174105,C808205,Female,48,Cosmetics,4,162.64,Cash,2021-07-20,650.56
I236785,C259266,Female,47,Food & Beverage,3,15.69,Debit Card,2021-02-03,47.07
I452488,C290552,Female,43,Food & Beverage,4,20.92,Credit Card,2021-06-12,83.68
I287781,C253459,Female,40,Technology,2,2100.0,Credit Card,2021-05-17,4200.0
I267373,C282579,Male,28,Clothing,1,300.08,Cash,2021-07-05,300.08
I316286,C219018,Female,69,Toys,3,107.52,Debit Card,2022-01-22,322.56
I252189,C651850,Female,26,Clothing,1,300.08,Debit Card,2022-08-02,300.08
I239265,C180399,Male,20,Shoes,3,1800.51,Cash,2022-12-23,5401.53
I196032,C281048,Male,43,Cosmetics,2,81.32,Credit Card,2021-03-05,162.64
I860822,C256762,Male,23,Cosmetics,1,40.66,Cash,2022-12-26,40.66
I226626,C264968,Male,43,Clothing,1,300.08,Debit Card,2022-07-19,300.08
I377679,C150261,Male,59,Clothing,4,1200.32,Cash,2021-06-16,4801.28
I282885,C105750,Female,51,Cosmetics,3,121.98,Cash,2021-05-06,365.94
I316752,C297308,Female,52,Cosmetics,2,81.32,Credit Card,2021-05-14,162.64
I111306,C301159,Female,57,Cosmetics,2,81.32,Debit Card,2022-09-17,162.64
I102159,C115523,Female,21,Food & Beverage,2,10.46,Cash,2022-06-02,20.92
I210435,C517862,Female,58,Souvenir,5,58.65,Cash,2022-07-22,293.25
I188085,C463255,Female,43,Books,5,75.75,Cash,2021-10-14,378.75
I124446,C177889,Female,64,Clothing,4,1200.32,Debit Card,2021-12-17,4801.28
I171319,C509738,Female,47,Cosmetics,5,203.3,Credit Card,2023-01-23,1016.5
I336209,C274656,Male,50,Cosmetics,4,162.64,Credit Card,2022-06-06,650.56
I177714,C292764,Male,61,Clothing,3,900.24,Cash,2021-03-26,2700.7200000000003
I865311,C297367,Female,18,Cosmetics,5,203.3,Cash,2021-05-01,1016.5
I316374,C140286,Male,39,Shoes,2,1200.34,Cash,2022-06-17,2400.68
I335143,C291300,Female,40,Books,1,15.15,Credit Card,2021-07-08,15.15
I120265,C544184,Female,67,Clothing,3,900.24,Cash,2022-07-29,2700.7200000000003
I331613,C235797,Male,36,Shoes,5,3000.85,Credit Card,2022-11-28,15004.25
I782568,C852921,Male,54,Clothing,3,900.24,Cash,2022-11-20,2700.7200000000003
I508266,C210567,Female,21,Clothing,3,900.24,Debit Card,2021-03-18,2700.7200000000003
I211546,C242432,Male,45,Clothing,1,300.08,Debit Card,2021-08-29,300.08
I143352,C189802,Female,33,Toys,2,71.68,Credit Card,2021-01-04,143.36
I130504,C321688,Female,53,Souvenir,3,35.19,Cash,2022-05-18,105.57
I282738,C192905,Male,23,Shoes,2,1200.34,Debit Card,2021-05-16,2400.68
I404003,C242464,Male,50,Clothing,2,600.16,Cash,2021-08-16,1200.32
I155348,C111635,Male,33,Clothing,1,300.08,Credit Card,2021-07-12,300.08
I302410,C246281,Female,44,Clothing,5,1500.4,Debit Card,2021-04-04,7502.0
I232433,C117200,Female,26,Shoes,4,2400.68,Credit Card,2022-09-27,9602.72
I118195,C222077,Female,56,Clothing,4,1200.32,Cash,2021-12-11,4801.28
I179817,C729106,Male,38,Clothing,1,300.08,Cash,2023-01-21,300.08
I117592,C324519,Female,58,Clothing,5,1500.4,Credit Card,2021-09-07,7502.0
I328498,C271033,Female,36,Food & Beverage,3,15.69,Credit Card,2021-12-06,47.07
I119382,C283478,Male,51,Toys,3,107.52,Credit Card,2021-06-30,322.56
I169052,C142119,Male,50,Books,3,45.45,Cash,2022-02-01,136.35000000000002
I130191,C307642,Male,39,Shoes,5,3000.85,Cash,2022-10-28,15004.25
I176070,C168115,Male,33,Clothing,2,600.16,Credit Card,2021-11-08,1200.32
I318295,C775718,Male,36,Books,1,15.15,Credit Card,2021-07-22,15.15
I248419,C118149,Female,29,Technology,2,2100.0,Cash,2021-07-19,4200.0
I584119,C209975,Male,55,Clothing,2,600.16,Cash,2022-11-27,1200.32
I272908,C152251,Female,27,Clothing,3,900.24,Cash,2021-10-06,2700.7200000000003
I235779,C153220,Female,33,Toys,3,107.52,Credit Card,2021-04-12,322.56
I304794,C262205,Male,31,Souvenir,1,11.73,Credit Card,2022-06-18,11.73
I477613,C157587,Female,47,Clothing,4,1200.32,Debit Card,2022-03-02,4801.28
I338053,C183347,Female,23,Technology,5,5250.0,Credit Card,2021-10-19,26250.0
I683797,C302817,Female,32,Technology,4,4200.0,Cash,2022-03-27,16800.0
I299490,C309795,Male,53,Cosmetics,3,121.98,Cash,2021-12-15,365.94
I266154,C174719,Female,67,Cosmetics,4,162.64,Debit Card,2022-02-05,650.56
I124741,C199601,Female,19,Toys,2,71.68,Cash,2021-11-03,143.36
I314022,C486805,Male,40,Souvenir,1,11.73,Cash,2022-12-18,11.73
I123636,C250271,Male,39,Clothing,3,900.24,Cash,2022-09-02,2700.7200000000003
I565057,C295351,Female,62,Food & Beverage,5,26.15,Debit Card,2022-09-17,130.75
I166201,C132967,Female,23,Souvenir,2,23.46,Cash,2023-02-20,46.92
I240077,C110898,Male,58,Clothing,4,1200.32,Cash,2021-12-23,4801.28
I264179,C301320,Male,62,Clothing,1,300.08,Credit Card,2021-06-01,300.08
I274480,C286946,Female,57,Souvenir,1,11.73,Debit Card,2022-01-29,11.73
I158770,C314658,Male,68,Clothing,5,1500.4,Cash,2022-09-25,7502.0
I280648,C982540,Male,46,Cosmetics,5,203.3,Debit Card,2021-05-27,1016.5
I145873,C110868,Male,46,Cosmetics,5,203.3,Debit Card,2022-11-07,1016.5
I231532,C625034,Male,55,Toys,2,71.68,Debit Card,2022-07-17,143.36
I156926,C287551,Female,66,Food & Beverage,4,20.92,Cash,2022-06-24,83.68
I177806,C306041,Female,69,Cosmetics,5,203.3,Cash,2021-03-29,1016.5
I180316,C242573,Male,41,Technology,2,2100.0,Cash,2022-05-02,4200.0
I886851,C170846,Female,63,Shoes,5,3000.85,Debit Card,2022-11-06,15004.25
I311209,C155178,Female,42,Clothing,4,1200.32,Credit Card,2022-08-14,4801.28
I332568,C139838,Male,37,Clothing,2,600.16,Debit Card,2021-03-06,1200.32
I544321,C141589,Female,46,Shoes,5,3000.85,Credit Card,2022-02-16,15004.25
I217201,C146463,Male,36,Toys,2,71.68,Debit Card,2022-02-12,143.36
I137307,C131193,Female,32,Food & Beverage,4,20.92,Cash,2022-11-22,83.68
I242392,C189034,Male,49,Food & Beverage,5,26.15,Cash,2021-12-15,130.75
I265688,C761794,Female,30,Clothing,3,900.24,Credit Card,2022-06-18,2700.7200000000003
I322482,C148800,Female,62,Food & Beverage,1,5.23,Credit Card,2021-11-15,5.23
I311872,C109761,Female,28,Shoes,3,1800.51,Debit Card,2022-02-02,5401.53
I867886,C302726,Female,37,Clothing,5,1500.4,Cash,2022-03-30,7502.0
I417866,C137629,Female,50,Clothing,2,600.16,Cash,2022-07-19,1200.32
I216118,C211328,Female,63,Toys,1,35.84,Credit Card,2022-05-31,35.84
I168514,C275132,Male,41,Shoes,2,1200.34,Cash,2022-01-02,2400.68
I187387,C194774,Male,36,Clothing,1,300.08,Debit Card,2021-03-19,300.08
I186706,C160744,Female,35,Food & Beverage,1,5.23,Credit Card,2022-11-09,5.23
I213330,C305545,Male,55,Cosmetics,2,81.32,Cash,2022-03-06,162.64
I203075,C276128,Male,26,Cosmetics,3,121.98,Cash,2021-01-26,365.94
I310723,C491893,Female,47,Books,3,45.45,Cash,2021-04-18,136.35000000000002
I118011,C307403,Male,26,Shoes,2,1200.34,Credit Card,2022-08-16,2400.68
I123591,C244895,Female,22,Clothing,2,600.16,Credit Card,2021-12-18,1200.32
I264417,C769324,Female,55,Clothing,5,1500.4,Cash,2022-12-28,7502.0
I299986,C249909,Male,51,Clothing,5,1500.4,Cash,2021-01-19,7502.0
I166598,C147916,Female,66,Toys,2,71.68,Cash,2022-05-01,143.36
I619483,C621664,Female,58,Toys,3,107.52,Credit Card,2021-10-15,322.56
I340256,C178584,Male,39,Books,2,30.3,Credit Card,2022-03-24,60.6
I626967,C436505,Female,65,Cosmetics,5,203.3,Cash,2021-04-25,1016.5
I210047,C123726,Female,28,Clothing,4,1200.32,Cash,2023-01-17,4801.28
I945284,C110199,Female,20,Cosmetics,2,81.32,Cash,2022-01-17,162.64
I137754,C275892,Male,40,Food & Beverage,2,10.46,Cash,2022-03-03,20.92
I598721,C130853,Female,57,Clothing,3,900.24,Credit Card,2022-02-25,2700.7200000000003
I656656,C120796,Female,34,Food & Beverage,4,20.92,Cash,2021-02-24,83.68
I298235,C886917,Male,49,Clothing,5,1500.4,Cash,2021-04-28,7502.0
I138355,C187454,Male,66,Food & Beverage,2,10.46,Cash,2023-01-25,20.92
I101489,C287411,Male,56,Toys,1,35.84,Credit Card,2022-03-14,35.84
I235381,C146723,Male,55,Food & Beverage,5,26.15,Cash,2022-03-05,130.75
I232016,C151240,Male,56,Cosmetics,5,203.3,Debit Card,2022-09-21,1016.5
I128650,C107686,Female,44,Technology,2,2100.0,Credit Card,2021-08-07,4200.0
I248813,C175504,Male,65,Toys,1,35.84,Credit Card,2022-05-23,35.84
I333747,C989203,Female,45,Toys,5,179.2,Cash,2022-07-16,896.0
I389976,C172675,Female,41,Food & Beverage,5,26.15,Credit Card,2022-02-08,130.75
I307635,C946664,Male,69,Shoes,5,3000.85,Credit Card,2022-05-04,15004.25
I221688,C261028,Male,55,Clothing,2,600.16,Cash,2021-06-04,1200.32
I239412,C103696,Female,67,Clothing,5,1500.4,Cash,2022-05-30,7502.0
I572293,C255387,Male,20,Cosmetics,1,40.66,Credit Card,2021-11-05,40.66
I438703,C317435,Male,34,Cosmetics,2,81.32,Credit Card,2022-04-28,162.64
I196992,C184540,Female,34,Shoes,4,2400.68,Credit Card,2021-11-10,9602.72
I116261,C304724,Male,38,Clothing,4,1200.32,Cash,2022-02-05,4801.28
I262391,C615004,Male,56,Clothing,1,300.08,Debit Card,2022-09-25,300.08
I232312,C970354,Female,69,Toys,1,35.84,Credit Card,2021-10-22,35.84
I296423,C891463,Male,43,Toys,3,107.52,Credit Card,2022-10-13,322.56
I112929,C127308,Female,64,Books,5,75.75,Cash,2021-08-29,378.75
I290273,C270441,Male,42,Clothing,1,300.08,Credit Card,2022-12-21,300.08
I365469,C304529,Female,25,Technology,3,3150.0,Credit Card,2022-12-14,9450.0
I210317,C300625,Female,67,Clothing,5,1500.4,Credit Card,2022-03-01,7502.0
I100983,C203462,Female,67,Clothing,1,300.08,Credit Card,2022-05-29,300.08
I830367,C323807,Female,51,Clothing,5,1500.4,Credit Card,2021-03-11,7502.0
I615690,C429933,Female,29,Souvenir,2,23.46,Credit Card,2021-01-23,46.92
I674416,C176192,Female,33,Clothing,4,1200.32,Debit Card,2021-12-15,4801.28
I329658,C391092,Male,23,Food & Beverage,4,20.92,Cash,2022-08-08,83.68
I372456,C167518,Female,66,Clothing,4,1200.32,Credit Card,2022-09-04,4801.28
I649313,C273285,Female,69,Clothing,5,1500.4,Credit Card,2021-09-14,7502.0
I280041,C184457,Female,55,Clothing,1,300.08,Debit Card,2021-04-16,300.08
I267484,C113830,Female,52,Cosmetics,5,203.3,Debit Card,2021-04-07,1016.5
I620092,C881712,Female,50,Clothing,4,1200.32,Cash,2022-08-04,4801.28
I244585,C135951,Male,69,Clothing,1,300.08,Debit Card,2021-09-17,300.08
I237579,C215838,Female,58,Clothing,2,600.16,Cash,2022-05-01,1200.32
I149100,C336890,Male,24,Clothing,2,600.16,Credit Card,2022-12-06,1200.32
I284462,C755746,Female,33,Food & Beverage,2,10.46,Credit Card,2022-07-07,20.92
I235921,C115333,Male,22,Food & Beverage,3,15.69,Credit Card,2021-12-28,47.07
I326975,C226635,Female,56,Technology,4,4200.0,Credit Card,2022-04-01,16800.0
I109789,C149447,Male,18,Food & Beverage,2,10.46,Credit Card,2022-06-12,20.92
I131698,C544568,Female,35,Cosmetics,5,203.3,Credit Card,2022-07-31,1016.5
I329975,C476134,Female,60,Clothing,4,1200.32,Cash,2022-10-12,4801.28
I151505,C275600,Female,31,Cosmetics,1,40.66,Credit Card,2022-02-16,40.66
I168679,C899907,Male,19,Clothing,5,1500.4,Cash,2022-07-07,7502.0
I301845,C215585,Male,46,Shoes,1,600.17,Debit Card,2021-05-27,600.17
I273942,C305223,Female,43,Clothing,1,300.08,Cash,2022-08-07,300.08
I237147,C264502,Male,22,Toys,3,107.52,Cash,2022-12-11,322.56
I316424,C783015,Female,26,Shoes,2,1200.34,Credit Card,2021-08-09,2400.68
I202542,C169153,Female,33,Clothing,1,300.08,Cash,2022-04-14,300.08
I252574,C313367,Male,58,Clothing,4,1200.32,Credit Card,2021-05-27,4801.28
I175728,C314047,Female,31,Clothing,3,900.24,Credit Card,2021-11-20,2700.7200000000003
I454082,C474007,Male,36,Clothing,2,600.16,Credit Card,2021-07-05,1200.32
I314808,C232798,Female,46,Books,3,45.45,Cash,2022-08-12,136.35000000000002
I135345,C214231,Female,41,Toys,3,107.52,Cash,2022-07-04,322.56
I168956,C936023,Female,50,Clothing,2,600.16,Cash,2021-07-14,1200.32
I772242,C268104,Male,46,Clothing,5,1500.4,Credit Card,2021-07-16,7502.0
I157713,C291426,Female,36,Toys,4,143.36,Cash,2021-03-15,573.44
I102732,C719232,Male,50,Clothing,5,1500.4,Cash,2021-09-24,7502.0
I103339,C237096,Female,32,Cosmetics,4,162.64,Cash,2022-12-27,650.56
I243699,C326264,Female,31,Food & Beverage,4,20.92,Credit Card,2021-11-15,83.68
I263550,C206231,Female,64,Clothing,1,300.08,Cash,2021-11-27,300.08
I104556,C140639,Male,53,Technology,4,4200.0,Credit Card,2022-07-01,16800.0
I242413,C259250,Female,25,Clothing,3,900.24,Credit Card,2022-09-06,2700.7200000000003
I207608,C551612,Male,48,Souvenir,2,23.46,Credit Card,2021-10-18,46.92
I216602,C101839,Male,49,Cosmetics,1,40.66,Cash,2021-07-21,40.66
I306477,C324960,Female,68,Books,5,75.75,Cash,2021-12-24,378.75
I254141,C257507,Male,59,Clothing,4,1200.32,Cash,2022-04-24,4801.28
I131118,C276674,Male,54,Food & Beverage,2,10.46,Credit Card,2022-12-22,20.92
I162561,C123825,Female,26,Shoes,3,1800.51,Cash,2021-11-30,5401.53
I783732,C111899,Male,39,Clothing,3,900.24,Cash,2021-01-21,2700.7200000000003
I525089,C313300,Male,24,Books,5,75.75,Credit Card,2022-04-12,378.75
I225496,C299968,Male,36,Clothing,3,900.24,Cash,2021-08-21,2700.7200000000003
I173738,C221229,Male,30,Cosmetics,1,40.66,Debit Card,2021-03-08,40.66
I819366,C265013,Female,34,Clothing,3,900.24,Credit Card,2023-01-17,2700.7200000000003
I163337,C244997,Female,48,Clothing,2,600.16,Credit Card,2021-06-29,1200.32
I306027,C101132,Male,36,Souvenir,2,23.46,Cash,2022-11-30,46.92
I263524,C284430,Female,61,Food & Beverage,4,20.92,Cash,2021-10-16,83.68
I130453,C904145,Female,32,Cosmetics,3,121.98,Debit Card,2021-05-13,365.94
I282140,C207048,Female,55,Souvenir,4,46.92,Cash,2021-05-12,187.68
I124986,C885298,Female,55,Food & Beverage,4,20.92,Cash,2022-04-08,83.68
I186761,C149072,Female,60,Clothing,2,600.16,Credit Card,2022-12-03,1200.32
I319108,C191941,Male,61,Clothing,4,1200.32,Cash,2022-03-13,4801.28
I559796,C160159,Male,52,Technology,4,4200.0,Cash,2021-12-25,16800.0
I233123,C253145,Female,66,Food & Beverage,4,20.92,Cash,2022-12-10,83.68
I181077,C129851,Female,19,Clothing,4,1200.32,Credit Card,2021-11-21,4801.28
I473777,C168952,Female,40,Food & Beverage,2,10.46,Credit Card,2022-06-02,20.92
I189357,C129604,Female,36,Clothing,3,900.24,Cash,2021-03-18,2700.7200000000003
I226094,C159366,Female,58,Clothing,5,1500.4,Credit Card,2023-02-10,7502.0
I325649,C272344,Male,54,Food & Beverage,4,20.92,Cash,2022-02-22,83.68
I250965,C177591,Female,36,Cosmetics,5,203.3,Debit Card,2021-11-12,1016.5
I270437,C314516,Female,23,Books,1,15.15,Cash,2021-09-05,15.15
I185910,C313894,Female,19,Cosmetics,1,40.66,Cash,2021-01-30,40.66
I239585,C202841,Male,26,Toys,4,143.36,Cash,2022-06-01,573.44
I186505,C280892,Male,52,Souvenir,4,46.92,Cash,2021-05-05,187.68
I163644,C196152,Male,18,Clothing,1,300.08,Cash,2021-09-17,300.08
I143317,C693772,Female,29,Technology,4,4200.0,Cash,2021-01-13,16800.0
I701715,C104367,Female,48,Cosmetics,1,40.66,Debit Card,2022-07-01,40.66
I882708,C719682,Female,68,Shoes,2,1200.34,Credit Card,2022-08-11,2400.68
I999077,C116360,Male,69,Toys,4,143.36,Credit Card,2022-09-08,573.44
I259533,C721381,Female,33,Clothing,2,600.16,Credit Card,2021-03-21,1200.32
I264124,C310793,Male,43,Food & Beverage,5,26.15,Cash,2022-07-15,130.75
I318357,C282895,Female,51,Clothing,4,1200.32,Cash,2021-05-25,4801.28
I235454,C273239,Female,32,Technology,1,1050.0,Credit Card,2022-05-02,1050.0
I299449,C158016,Female,42,Clothing,3,900.24,Debit Card,2022-03-22,2700.7200000000003
I249617,C379383,Female,49,Clothing,1,300.08,Cash,2022-10-20,300.08
I117975,C301542,Male,38,Clothing,1,300.08,Debit Card,2022-06-17,300.08
I252350,C121478,Female,34,Technology,4,4200.0,Cash,2021-08-13,16800.0
