invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall,total_sales
I836861,C186902,Female,46,Souvenir,2,23.46,Cash,2021-04-22,Zorlu Center,46.92
I176524,C223823,Female,38,Shoes,4,2400.68,Credit Card,2022-07-02,Metrocity,9602.72
I499274,C121504,Male,66,Shoes,4,2400.68,Debit Card,2022-08-08,Kanyon,9602.72
I726488,C941154,Female,51,Books,1,15.15,Cash,2022-11-26,Istinye Park,15.15
I146034,C630535,Male,46,Cosmetics,2,81.32,Cash,2022-08-24,Istinye Park,162.64
I420674,C557365,Female,56,Clothing,4,1200.32,Cash,2021-06-11,Istinye Park,4801.28
I276752,C142537,Female,65,Toys,5,179.2,Cash,2021-11-25,Kanyon,896.0
I133049,C253731,Male,33,Food & Beverage,2,10.46,Credit Card,2021-08-05,Metrocity,20.92
I192404,C829863,Male,65,Clothing,5,1500.4,Cash,2022-04-09,Kanyon,7502.0
I101587,C434876,Female,53,Technology,5,5250.0,Cash,2022-01-11,Metropol AVM,26250.0
I343026,C314237,Male,62,Clothing,4,1200.32,Credit Card,2022-12-05,Mall of Istanbul,4801.28
I317642,C122937,Male,36,Toys,4,143.36,Credit Card,2022-04-21,Mall of Istanbul,573.44
I209187,C294806,Female,43,Toys,2,71.68,Credit Card,2021-12-27,Forum Istanbul,143.36
I167033,C341133,Male,43,Shoes,3,1800.51,Cash,2021-12-11,Kanyon,5401.53
I223884,C257684,Female,46,Food & Beverage,3,15.69,Cash,2022-10-10,Emaar Square Mall,47.07
I272835,C164612,Male,45,Clothing,4,1200.32,Credit Card,2022-12-22,Emaar Square Mall,4801.28
I164432,C140476,Male,51,Clothing,5,1500.4,Cash,2022-11-05,Kanyon,7502.0
I145832,C842560,Male,18,Toys,3,107.52,Debit Card,2021-12-24,Metropol AVM,322.56
I876811,C330523,Male,60,Clothing,4,1200.32,Cash,2022-10-15,Istinye Park,4801.28
I881076,C228897,Male,64,Clothing,1,300.08,Debit Card,2022-10-18,Kanyon,300.08
I137426,C422075,Male,33,Food & Beverage,2,10.46,Credit Card,2022-04-22,Cevahir AVM,20.92
I119660,C275710,Male,30,Clothing,3,900.24,Cash,2022-09-22,Mall of Istanbul,2700.7200000000003
I995901,C796414,Female,35,Technology,1,1050.0,Debit Card,2021-02-08,Kanyon,1050.0
I615716,C299770,Female,67,Cosmetics,5,203.3,Credit Card,2023-02-24,Metropol AVM,1016.5
I328902,C143229,Male,31,Shoes,1,600.17,Credit Card,2021-02-24,Mall of Istanbul,600.17
I119395,C181696,Male,45,Clothing,2,600.16,Credit Card,2021-03-31,Metropol AVM,1200.32
I172500,C621799,Female,37,Books,3,45.45,Credit Card,2022-06-09,Cevahir AVM,136.35000000000002
I180281,C177274,Male,43,Clothing,3,900.24,Cash,2021-01-27,Metrocity,2700.7200000000003
I308858,C189529,Female,62,Toys,1,35.84,Credit Card,2021-05-11,Forum Istanbul,35.84
I304800,C228988,Female,60,Clothing,3,900.24,Cash,2022-02-14,Emaar Square Mall,2700.7200000000003
I146109,C468939,Male,36,Shoes,5,3000.85,Debit Card,2021-04-01,Mall of Istanbul,15004.25
I222570,C244763,Male,30,Cosmetics,1,40.66,Cash,2021-04-15,Metrocity,40.66
I253899,C239182,Female,53,Shoes,2,1200.34,Cash,2021-12-15,Zorlu Center,2400.68
I567719,C315539,Male,37,Technology,1,1050.0,Debit Card,2022-01-21,Zorlu Center,1050.0
I261642,C919356,Male,67,Food & Beverage,1,5.23,Cash,2021-03-07,Mall of Istanbul,5.23
I227925,C386236,Female,48,Clothing,5,1500.4,Debit Card,2023-01-27,Kanyon,7502.0
I234598,C145625,Male,49,Technology,4,4200.0,Debit Card,2021-09-15,Metrocity,16800.0
I263270,C479589,Female,54,Souvenir,2,23.46,Cash,2021-12-03,Metrocity,46.92
I115053,C279141,Female,59,Clothing,5,1500.4,Credit Card,2021-12-20,Emaar Square Mall,7502.0
I952049,C255199,Female,22,Clothing,5,1500.4,Credit Card,2022-01-24,Forum Istanbul,7502.0
I267363,C304910,Female,31,Food & Beverage,1,5.23,Credit Card,2021-10-05,Cevahir AVM,5.23
I247050,C150992,Female,34,Clothing,4,1200.32,Cash,2021-05-16,Kanyon,4801.28
I832072,C107646,Female,21,Toys,5,179.2,Debit Card,2021-06-02,Metropol AVM,896.0
I186490,C297442,Female,61,Shoes,1,600.17,Cash,2022-12-02,Viaport Outlet,600.17
I149087,C241236,Female,57,Technology,4,4200.0,Cash,2023-02-24,Metropol AVM,16800.0
I248450,C182461,Female,30,Books,4,60.6,Cash,2021-05-26,Forum Istanbul,242.4
I319936,C307317,Female,32,Clothing,3,900.24,Cash,2021-11-05,Metropol AVM,2700.7200000000003
I317815,C262155,Female,45,Shoes,2,1200.34,Credit Card,2021-12-16,Metropol AVM,2400.68
I337409,C141799,Female,37,Toys,4,143.36,Cash,2021-09-24,Kanyon,573.44
I195367,C179280,Male,67,Clothing,5,1500.4,Cash,2021-08-23,Mall of Istanbul,7502.0
I313694,C769138,Male,69,Toys,4,143.36,Cash,2022-12-08,Viaport Outlet,573.44
I305546,C196550,Female,28,Toys,1,35.84,Cash,2022-06-21,Mall of Istanbul,35.84
I292329,C827054,Female,35,Cosmetics,3,121.98,Cash,2021-07-14,Emaar Square Mall,365.94
I196709,C288980,Male,59,Food & Beverage,2,10.46,Cash,2022-10-21,Kanyon,20.92
I298327,C329744,Female,35,Clothing,2,600.16,Cash,2022-10-24,Kanyon,1200.32
I737119,C225820,Male,61,Clothing,2,600.16,Cash,2022-07-06,Forum Istanbul,1200.32
I302287,C807317,Female,31,Toys,2,71.68,Debit Card,2022-05-18,Mall of Istanbul,143.36
I278001,C753945,Male,39,Clothing,2,600.16,Debit Card,2022-07-19,Kanyon,1200.32
I323003,C831848,Female,59,Books,4,60.6,Credit Card,2022-04-21,Viaport Outlet,242.4
I153111,C227410,Male,55,Shoes,5,3000.85,Cash,2022-10-28,Forum Istanbul,15004.25
I124468,C298383,Female,33,Clothing,2,600.16,Cash,2021-11-26,Kanyon,1200.32
I485587,C173332,Male,50,Souvenir,4,46.92,Credit Card,2021-11-03,Cevahir AVM,187.68
I217114,C149297,Male,42,Clothing,2,600.16,Cash,2022-08-29,Kanyon,1200.32
I145298,C160115,Female,64,Food & Beverage,5,26.15,Debit Card,2022-09-15,Mall of Istanbul,130.75
I674453,C378926,Female,36,Books,4,60.6,Debit Card,2022-01-31,Viaport Outlet,242.4
I850326,C189591,Male,58,Clothing,5,1500.4,Cash,2022-10-07,Istinye Park,7502.0
I663903,C319872,Male,63,Clothing,1,300.08,Credit Card,2021-10-29,Kanyon,300.08
I294669,C281777,Female,23,Food & Beverage,4,20.92,Debit Card,2021-09-07,Zorlu Center,83.68
I290369,C146808,Female,19,Clothing,2,600.16,Cash,2022-02-09,Metrocity,1200.32
I527926,C222018,Female,61,Clothing,2,600.16,Credit Card,2022-03-01,Kanyon,1200.32
I908995,C183287,Female,56,Toys,5,179.2,Credit Card,2023-02-11,Kanyon,896.0
I316362,C141216,Female,54,Clothing,3,900.24,Credit Card,2021-01-02,Metrocity,2700.7200000000003
I145971,C418514,Female,67,Clothing,2,600.16,Cash,2023-03-08,Viaport Outlet,1200.32
I238813,C337953,Female,52,Technology,2,2100.0,Credit Card,2022-01-23,Zorlu Center,4200.0
I285581,C431965,Female,67,Souvenir,2,23.46,Cash,2021-11-29,Istinye Park,46.92
I339244,C201238,Female,30,Books,4,60.6,Debit Card,2022-07-03,Cevahir AVM,242.4
I129411,C478821,Male,45,Books,3,45.45,Cash,2022-07-12,Mall of Istanbul,136.35000000000002
I319995,C888269,Female,59,Shoes,1,600.17,Debit Card,2022-06-19,Mall of Istanbul,600.17
I597379,C961165,Male,67,Cosmetics,5,203.3,Credit Card,2022-04-04,Mall of Istanbul,1016.5
I653311,C139434,Female,34,Technology,4,4200.0,Credit Card,2022-05-09,Cevahir AVM,16800.0
I239757,C260868,Female,34,Clothing,4,1200.32,Cash,2021-03-24,Zorlu Center,4801.28
I497556,C219416,Female,62,Toys,5,179.2,Cash,2022-10-05,Viaport Outlet,896.0
I298658,C299687,Female,65,Souvenir,4,46.92,Cash,2021-09-26,Mall of Istanbul,187.68
I192220,C131426,Female,64,Clothing,5,1500.4,Debit Card,2022-09-30,Metrocity,7502.0
I162753,C609386,Male,28,Clothing,1,300.08,Cash,2023-01-19,Metrocity,300.08
I524941,C201516,Female,49,Clothing,5,1500.4,Debit Card,2022-03-09,Mall of Istanbul,7502.0
I255922,C300864,Female,51,Food & Beverage,4,20.92,Credit Card,2022-02-08,Metrocity,83.68
I183079,C243292,Female,57,Food & Beverage,5,26.15,Cash,2021-07-10,Emaar Square Mall,130.75
I334596,C149498,Female,39,Clothing,4,1200.32,Credit Card,2022-07-26,Forum Istanbul,4801.28
I793764,C627977,Male,47,Cosmetics,5,203.3,Debit Card,2022-02-24,Kanyon,1016.5
I216604,C145221,Female,57,Cosmetics,2,81.32,Cash,2021-11-02,Metropol AVM,162.64
I316713,C223137,Female,61,Food & Beverage,5,26.15,Cash,2022-11-03,Cevahir AVM,130.75
I272672,C264100,Female,21,Toys,1,35.84,Credit Card,2022-07-01,Mall of Istanbul,35.84
I264565,C986894,Female,66,Food & Beverage,3,15.69,Debit Card,2022-11-04,Emaar Square Mall,47.07
I319953,C177070,Female,50,Toys,2,71.68,Cash,2022-07-12,Kanyon,143.36
I130664,C397164,Female,57,Toys,5,179.2,Credit Card,2021-12-05,Istinye Park,896.0
I287674,C244707,Male,24,Clothing,5,1500.4,Cash,2022-11-14,Cevahir AVM,7502.0
I654531,C185306,Male,63,Technology,3,3150.0,Debit Card,2022-07-24,Metrocity,9450.0
I311322,C133918,Female,39,Clothing,2,600.16,Cash,2021-12-20,Metrocity,1200.32
I214051,C156182,Male,25,Toys,2,71.68,Credit Card,2021-01-07,Viaport Outlet,143.36
I304182,C191576,Male,54,Food & Beverage,2,10.46,Debit Card,2023-03-03,Metrocity,20.92
I217540,C976490,Female,61,Shoes,1,600.17,Cash,2022-12-10,Mall of Istanbul,600.17
I113831,C107418,Female,52,Cosmetics,3,121.98,Debit Card,2021-09-04,Kanyon,365.94
I978260,C114174,Female,30,Shoes,5,3000.85,Cash,2022-06-05,Kanyon,15004.25
I323126,C309533,Female,49,Clothing,4,1200.32,Debit Card,2021-08-04,Metrocity,4801.28
I159884,C264977,Male,38,Clothing,2,600.16,Cash,2021-01-28,Metrocity,1200.32
I207482,C522056,Female,66,Clothing,4,1200.32,Credit Card,2022-02-18,Mall of Istanbul,4801.28
I106226,C114563,Female,51,Clothing,1,300.08,Credit Card,2021-02-14,Metrocity,300.08
I629461,C338072,Female,30,Toys,5,179.2,Credit Card,2021-07-05,Emaar Square Mall,896.0
I678082,C201839,Female,40,Toys,4,143.36,Credit Card,2022-08-09,Kanyon,573.44
I160994,C150756,Female,64,Souvenir,4,46.92,Credit Card,2021-04-12,Mall of Istanbul,187.68
I257655,C123763,Male,40,Food & Beverage,5,26.15,Credit Card,2021-04-17,Kanyon,130.75
I307880,C419471,Male,26,Clothing,4,1200.32,Cash,2021-09-02,Kanyon,4801.28
I813982,C268391,Male,42,Clothing,4,1200.32,Credit Card,2022-05-25,Metropol AVM,4801.28
I188502,C316921,Male,52,Clothing,5,1500.4,Cash,2022-01-20,Cevahir AVM,7502.0
I240305,C242588,Female,52,Food & Beverage,4,20.92,Credit Card,2021-06-06,Mall of Istanbul,83.68
I196226,C136360,Female,28,Clothing,4,1200.32,Cash,2021-08-14,Mall of Istanbul,4801.28
I162717,C145201,Female,22,Cosmetics,1,40.66,Credit Card,2022-07-08,Mall of Istanbul,40.66
I657317,C640274,Male,61,Clothing,4,1200.32,Cash,2022-08-24,Istinye Park,4801.28
I122325,C115076,Male,65,Toys,1,35.84,Debit Card,2022-07-05,Mall of Istanbul,35.84
I286302,C294058,Male,61,Toys,1,35.84,Cash,2023-02-22,Kanyon,35.84
I240103,C249022,Male,62,Toys,5,179.2,Cash,2022-10-31,Mall of Istanbul,896.0
I140906,C161088,Male,50,Toys,2,71.68,Cash,2022-01-15,Mall of Istanbul,143.36
I103498,C846574,Male,63,Technology,2,2100.0,Cash,2023-02-28,Zorlu Center,4200.0
I133188,C961128,Male,65,Cosmetics,5,203.3,Cash,2022-05-13,Kanyon,1016.5
I185418,C336668,Male,31,Food & Beverage,1,5.23,Cash,2023-02-22,Metropol AVM,5.23
I121212,C301631,Female,41,Toys,3,107.52,Debit Card,2022-05-07,Mall of Istanbul,322.56
I231548,C307822,Male,60,Food & Beverage,1,5.23,Cash,2022-02-21,Cevahir AVM,5.23
I323357,C120048,Male,41,Food & Beverage,2,10.46,Debit Card,2021-12-01,Cevahir AVM,20.92
I192056,C729678,Female,53,Toys,3,107.52,Debit Card,2022-10-26,Metrocity,322.56
I289252,C298975,Female,51,Food & Beverage,3,15.69,Credit Card,2022-04-05,Metropol AVM,47.07
I199764,C165647,Female,22,Toys,5,179.2,Credit Card,2022-09-28,Mall of Istanbul,896.0
I526894,C165598,Male,31,Shoes,1,600.17,Debit Card,2021-11-07,Kanyon,600.17
I829280,C127222,Male,53,Books,5,75.75,Debit Card,2022-03-01,Kanyon,378.75
I303800,C203949,Female,53,Souvenir,1,11.73,Debit Card,2021-06-09,Mall of Istanbul,11.73
I190430,C177971,Female,19,Souvenir,2,23.46,Cash,2021-12-27,Zorlu Center,46.92
I285116,C298910,Female,33,Clothing,1,300.08,Credit Card,2021-08-13,Mall of Istanbul,300.08
I159804,C143217,Female,56,Clothing,4,1200.32,Cash,2021-03-07,Metropol AVM,4801.28
I211820,C168016,Female,43,Clothing,1,300.08,Credit Card,2021-04-23,Cevahir AVM,300.08
I265770,C537395,Male,62,Technology,4,4200.0,Cash,2022-05-28,Forum Istanbul,16800.0
I332328,C110489,Female,52,Clothing,2,600.16,Cash,2023-02-12,Zorlu Center,1200.32
I255318,C227199,Female,23,Toys,4,143.36,Debit Card,2021-08-31,Kanyon,573.44
I951768,C223613,Male,55,Clothing,4,1200.32,Cash,2022-07-23,Kanyon,4801.28
I209823,C845044,Male,43,Food & Beverage,5,26.15,Credit Card,2022-11-15,Metrocity,130.75
I212969,C183459,Female,44,Clothing,4,1200.32,Cash,2022-07-07,Metrocity,4801.28
I207479,C142409,Male,64,Cosmetics,2,81.32,Cash,2021-09-08,Kanyon,162.64
I327570,C947567,Male,37,Clothing,3,900.24,Debit Card,2022-02-27,Istinye Park,2700.7200000000003
I270811,C599293,Male,58,Shoes,5,3000.85,Credit Card,2022-07-03,Forum Istanbul,15004.25
I541910,C389158,Male,22,Clothing,2,600.16,Credit Card,2023-02-15,Istinye Park,1200.32
I235697,C277048,Male,28,Clothing,3,900.24,Cash,2021-03-20,Kanyon,2700.7200000000003
I260677,C188828,Female,68,Food & Beverage,1,5.23,Credit Card,2021-02-16,Kanyon,5.23
I407248,C248819,Female,51,Clothing,4,1200.32,Credit Card,2021-05-24,Mall of Istanbul,4801.28
I129303,C297507,Male,46,Shoes,5,3000.85,Cash,2021-11-20,Istinye Park,15004.25
I140860,C139839,Male,63,Shoes,3,1800.51,Cash,2021-03-31,Cevahir AVM,5401.53
I579918,C282925,Female,25,Books,3,45.45,Cash,2022-08-07,Kanyon,136.35000000000002
I305705,C155381,Male,44,Toys,5,179.2,Cash,2022-08-06,Mall of Istanbul,896.0
I295247,C131800,Female,49,Cosmetics,1,40.66,Cash,2021-09-19,Metrocity,40.66
I846159,C168554,Male,68,Toys,5,179.2,Cash,2022-10-24,Kanyon,896.0
I575661,C305286,Male,35,Cosmetics,4,162.64,Credit Card,2021-01-28,Metrocity,650.56
I259330,C864007,Female,43,Food & Beverage,3,15.69,Cash,2022-03-26,Viaport Outlet,47.07
I284757,C326017,Male,45,Technology,3,3150.0,Cash,2022-04-06,Metrocity,9450.0
I300499,C265214,Male,67,Cosmetics,1,40.66,Debit Card,2022-08-09,Metrocity,40.66
I906019,C110415,Female,26,Cosmetics,1,40.66,Debit Card,2021-09-28,Kanyon,40.66
I259287,C230958,Female,67,Technology,4,4200.0,Cash,2022-09-25,Emaar Square Mall,16800.0
I449372,C260792,Female,66,Technology,5,5250.0,Credit Card,2021-07-23,Emaar Square Mall,26250.0
I181707,C225533,Female,53,Shoes,1,600.17,Debit Card,2021-08-26,Mall of Istanbul,600.17
I209426,C269798,Female,60,Clothing,1,300.08,Credit Card,2023-02-02,Metropol AVM,300.08
I327557,C157245,Female,46,Cosmetics,1,40.66,Cash,2021-02-23,Mall of Istanbul,40.66
I428590,C115735,Female,44,Clothing,1,300.08,Debit Card,2022-04-09,Metrocity,300.08
I122365,C339313,Female,36,Shoes,5,3000.85,Debit Card,2022-05-19,Metropol AVM,15004.25
I230863,C403473,Male,62,Clothing,2,600.16,Debit Card,2021-04-23,Kanyon,1200.32
I965268,C236569,Male,49,Clothing,2,600.16,Cash,2021-08-11,Kanyon,1200.32
I182456,C510893,Male,61,Cosmetics,3,121.98,Cash,2021-11-30,Metropol AVM,365.94
I736672,C335601,Male,63,Shoes,2,1200.34,Cash,2023-02-05,Istinye Park,2400.68
I129096,C203828,Male,36,Toys,1,35.84,Debit Card,2022-03-24,Mall of Istanbul,35.84
I318501,C553138,Male,25,Clothing,5,1500.4,Cash,2022-01-04,Mall of Istanbul,7502.0
I113935,C306037,Female,65,Cosmetics,3,121.98,Cash,2022-02-20,Metrocity,365.94
I288009,C277241,Male,30,Clothing,5,1500.4,Cash,2021-06-19,Emaar Square Mall,7502.0
I207438,C296016,Female,46,Shoes,1,600.17,Credit Card,2021-01-12,Forum Istanbul,600.17
I935384,C214267,Male,33,Shoes,4,2400.68,Debit Card,2021-07-16,Metrocity,9602.72
I282567,C719929,Female,19,Toys,4,143.36,Debit Card,2022-09-08,Kanyon,573.44
I128704,C148946,Female,40,Shoes,5,3000.85,Debit Card,2021-10-08,Metropol AVM,15004.25
I332180,C270173,Female,38,Clothing,3,900.24,Credit Card,2023-01-03,Zorlu Center,2700.7200000000003
I234272,C143537,Male,60,Shoes,5,3000.85,Cash,2021-01-27,Mall of Istanbul,15004.25
I574286,C542805,Female,66,Shoes,3,1800.51,Credit Card,2022-08-19,Mall of Istanbul,5401.53
I315335,C216941,Female,59,Food & Beverage,2,10.46,Cash,2022-04-08,Kanyon,20.92
I273507,C122810,Male,55,Food & Beverage,4,20.92,Cash,2022-07-06,Mall of Istanbul,83.68
I385443,C164848,Female,42,Toys,2,71.68,Cash,2021-10-04,Cevahir AVM,143.36
I609205,C158544,Male,53,Toys,3,107.52,Cash,2022-12-11,Metrocity,322.56
I307283,C249624,Female,55,Shoes,4,2400.68,Credit Card,2021-05-02,Metropol AVM,9602.72
I333740,C173460,Male,31,Food & Beverage,3,15.69,Cash,2021-11-19,Mall of Istanbul,47.07
I642894,C216196,Male,58,Clothing,5,1500.4,Credit Card,2022-10-25,Kanyon,7502.0
I585369,C176824,Male,51,Cosmetics,2,81.32,Cash,2022-09-27,Zorlu Center,162.64
I134614,C217015,Male,54,Books,1,15.15,Cash,2022-05-07,Metrocity,15.15
I843700,C333920,Female,56,Toys,4,143.36,Cash,2022-03-07,Istinye Park,573.44
I883354,C273085,Female,51,Food & Beverage,3,15.69,Debit Card,2021-11-15,Forum Istanbul,47.07
I142008,C514998,Male,33,Clothing,3,900.24,Cash,2022-11-22,Istinye Park,2700.7200000000003
I653363,C134444,Male,36,Technology,4,4200.0,Cash,2023-02-22,Metropol AVM,16800.0
I292705,C243627,Male,28,Toys,1,35.84,Cash,2022-01-16,Kanyon,35.84
I226236,C204686,Male,67,Souvenir,5,58.65,Cash,2021-10-15,Zorlu Center,293.25
I203026,C227713,Male,38,Shoes,4,2400.68,Debit Card,2021-05-31,Mall of Istanbul,9602.72
I196933,C136624,Female,27,Toys,4,143.36,Cash,2021-09-18,Zorlu Center,573.44
I774703,C221276,Female,19,Cosmetics,3,121.98,Cash,2021-07-29,Viaport Outlet,365.94
I164681,C488937,Female,30,Food & Beverage,5,26.15,Cash,2021-03-09,Emaar Square Mall,130.75
I227150,C104848,Female,28,Books,2,30.3,Credit Card,2022-09-10,Metropol AVM,60.6
I175803,C271965,Male,36,Shoes,1,600.17,Cash,2021-02-16,Zorlu Center,600.17
I172050,C294239,Female,46,Toys,2,71.68,Cash,2022-12-19,Istinye Park,143.36
I197435,C189456,Male,36,Food & Beverage,4,20.92,Debit Card,2022-09-01,Metrocity,83.68
I279691,C653528,Female,58,Toys,1,35.84,Cash,2022-10-26,Istinye Park,35.84
I295362,C682520,Female,64,Clothing,2,600.16,Cash,2022-03-31,Metrocity,1200.32
I126882,C116476,Female,40,Shoes,1,600.17,Cash,2022-05-01,Kanyon,600.17
I500768,C222619,Male,18,Food & Beverage,1,5.23,Cash,2022-04-28,Mall of Istanbul,5.23
I311982,C187092,Male,53,Clothing,1,300.08,Debit Card,2021-01-08,Emaar Square Mall,300.08
I333240,C182258,Female,18,Technology,1,1050.0,Debit Card,2022-11-02,Zorlu Center,1050.0
I203109,C263829,Male,44,Clothing,3,900.24,Credit Card,2023-01-09,Kanyon,2700.7200000000003
I332499,C321890,Female,30,Toys,3,107.52,Credit Card,2021-08-12,Kanyon,322.56
I262237,C790440,Female,33,Toys,5,179.2,Debit Card,2021-08-09,Viaport Outlet,896.0
I324635,C195222,Female,21,Cosmetics,3,121.98,Cash,2023-02-28,Forum Istanbul,365.94
I193298,C109957,Female,69,Toys,2,71.68,Credit Card,2022-04-06,Kanyon,143.36
I172560,C229345,Female,50,Books,5,75.75,Cash,2022-02-12,Metropol AVM,378.75
I108183,C315937,Female,38,Souvenir,4,46.92,Cash,2021-04-19,Metrocity,187.68
I160977,C409478,Male,47,Shoes,3,1800.51,Credit Card,2022-11-30,Kanyon,5401.53
I387593,C465749,Male,33,Technology,3,3150.0,Credit Card,2022-01-22,Cevahir AVM,9450.0
I244387,C520269,Female,20,Food & Beverage,4,20.92,Debit Card,2021-12-06,Metropol AVM,83.68
I137067,C749175,Female,20,Food & Beverage,3,15.69,Credit Card,2021-03-14,Mall of Istanbul,47.07
I161412,C325429,Female,45,Clothing,2,600.16,Credit Card,2023-01-15,Metropol AVM,1200.32
I406013,C172693,Female,58,Clothing,1,300.08,Cash,2022-01-09,Metrocity,300.08
I310906,C991924,Female,43,Toys,5,179.2,Cash,2022-12-15,Metropol AVM,896.0
I772512,C888641,Male,20,Shoes,4,2400.68,Credit Card,2022-12-10,Metrocity,9602.72
I277740,C131122,Female,65,Cosmetics,4,162.64,Cash,2021-07-30,Mall of Istanbul,650.56
I106049,C177444,Female,42,Clothing,3,900.24,Cash,2021-01-09,Metrocity,2700.7200000000003
I726500,C252078,Female,40,Clothing,3,900.24,Credit Card,2022-06-18,Metropol AVM,2700.7200000000003
I145206,C329890,Female,35,Food & Beverage,4,20.92,Credit Card,2022-05-06,Viaport Outlet,83.68
I636195,C325853,Female,55,Clothing,4,1200.32,Cash,2021-07-04,Metropol AVM,4801.28
I340153,C120083,Male,63,Food & Beverage,5,26.15,Cash,2021-03-28,Mall of Istanbul,130.75
I121221,C337811,Female,67,Clothing,5,1500.4,Cash,2021-02-23,Cevahir AVM,7502.0
I171075,C316170,Male,37,Food & Beverage,4,20.92,Debit Card,2022-02-26,Kanyon,83.68
I315304,C185952,Female,46,Books,3,45.45,Cash,2021-02-01,Viaport Outlet,136.35000000000002
I154514,C825390,Female,46,Food & Beverage,3,15.69,Cash,2023-02-08,Kanyon,47.07
I896256,C319967,Male,26,Toys,1,35.84,Credit Card,2022-06-15,Kanyon,35.84
I987766,C208880,Female,40,Clothing,3,900.24,Cash,2022-12-29,Istinye Park,2700.7200000000003
I333637,C256993,Female,68,Shoes,5,3000.85,Debit Card,2023-02-07,Metrocity,15004.25
I114334,C199708,Female,40,Cosmetics,4,162.64,Cash,2023-01-10,Metropol AVM,650.56
I160092,C186391,Male,40,Clothing,5,1500.4,Debit Card,2021-05-13,Forum Istanbul,7502.0
I117166,C113471,Female,47,Shoes,3,1800.51,Credit Card,2021-09-03,Zorlu Center,5401.53
I435671,C969814,Female,59,Food & Beverage,2,10.46,Cash,2021-11-28,Kanyon,20.92
I146366,C332527,Female,64,Toys,3,107.52,Credit Card,2021-01-02,Cevahir AVM,322.56
I446538,C936042,Female,56,Clothing,3,900.24,Cash,2023-01-27,Metropol AVM,2700.7200000000003
I322053,C171065,Female,43,Toys,5,179.2,Cash,2022-09-30,Cevahir AVM,896.0
I262593,C222472,Female,29,Technology,4,4200.0,Cash,2021-09-09,Emaar Square Mall,16800.0
I194073,C148344,Male,45,Clothing,3,900.24,Credit Card,2022-10-07,Kanyon,2700.7200000000003
I238019,C525176,Female,38,Clothing,1,300.08,Cash,2021-03-11,Istinye Park,300.08
I325338,C163853,Female,65,Souvenir,4,46.92,Debit Card,2023-01-14,Metropol AVM,187.68
I133507,C311454,Female,69,Cosmetics,4,162.64,Credit Card,2023-02-07,Kanyon,650.56
I631050,C200397,Male,52,Technology,2,2100.0,Cash,2022-04-13,Forum Istanbul,4200.0
I122826,C203706,Male,37,Clothing,4,1200.32,Cash,2021-01-29,Metrocity,4801.28
I196148,C125423,Female,22,Clothing,1,300.08,Credit Card,2021-01-12,Mall of Istanbul,300.08
I272613,C386545,Male,63,Clothing,2,600.16,Credit Card,2023-02-27,Viaport Outlet,1200.32
I112980,C254185,Female,60,Clothing,5,1500.4,Credit Card,2022-11-06,Istinye Park,7502.0
I264269,C242613,Male,57,Souvenir,2,23.46,Cash,2021-02-09,Metropol AVM,46.92
I122467,C145664,Female,60,Shoes,3,1800.51,Credit Card,2021-10-19,Kanyon,5401.53
I261510,C248651,Female,41,Clothing,3,900.24,Debit Card,2021-01-11,Emaar Square Mall,2700.7200000000003
