invoice_no,customer_id,gender,age,category,quantity,price,payment_method,invoice_date,shopping_mall,total_sales
I289944,C591526,Female,19,Food & Beverage,3,15.69,Cash,2022-06-19,Metropol AVM,47.07
I222486,C239021,Male,21,Clothing,4,1200.32,Debit Card,2022-05-20,Metropol AVM,4801.28
I524154,C107305,Female,52,Clothing,4,1200.32,Debit Card,2021-11-09,Metropol AVM,4801.28
I149421,C137592,Female,34,Shoes,1,600.17,Credit Card,2023-01-02,Metropol AVM,600.17
I256577,C267943,Female,50,Toys,4,143.36,Debit Card,2022-12-26,Metropol AVM,573.44
I280540,C524515,Female,35,Cosmetics,1,40.66,Debit Card,2021-02-08,Metropol AVM,40.66
I107038,C773448,Female,32,Clothing,3,900.24,Credit Card,2022-07-20,Metropol AVM,2700.7200000000003
I162744,C155121,Female,52,Souvenir,2,23.46,Debit Card,2023-01-20,Metropol AVM,46.92
I168205,C258930,Female,22,Books,5,75.75,Credit Card,2023-01-08,Metropol AVM,378.75
I731168,C302189,Female,59,Toys,3,107.52,Cash,2022-08-02,Metropol AVM,322.56
I320285,C152500,Female,23,Clothing,2,600.16,Cash,2021-02-01,Metropol AVM,1200.32
I905961,C159105,Female,39,Clothing,3,900.24,Cash,2022-07-07,Metropol AVM,2700.7200000000003
I294885,C103621,Female,52,Technology,3,3150.0,Cash,2022-07-04,Metropol AVM,9450.0
I150749,C764512,Female,43,Souvenir,1,11.73,Credit Card,2022-07-25,Metropol AVM,11.73
I960333,C333434,Female,20,Food & Beverage,3,15.69,Debit Card,2022-01-14,Metropol AVM,47.07
I285294,C959514,Male,18,Clothing,1,300.08,Cash,2022-05-30,Metropol AVM,300.08
I301916,C337827,Female,66,Toys,1,35.84,Credit Card,2021-02-18,Metropol AVM,35.84
I255449,C762411,Male,41,Shoes,3,1800.51,Debit Card,2022-08-25,Metropol AVM,5401.53
I220659,C130596,Female,67,Food & Beverage,4,20.92,Cash,2023-02-13,Metropol AVM,83.68
I693236,C261043,Female,22,Clothing,1,300.08,Cash,2022-09-20,Metropol AVM,300.08
I448546,C255208,Male,67,Clothing,3,900.24,Credit Card,2021-08-27,Metropol AVM,2700.7200000000003
I284104,C247634,Female,18,Clothing,3,900.24,Credit Card,2021-02-19,Metropol AVM,2700.7200000000003
I203906,C130116,Male,38,Toys,1,35.84,Cash,2023-02-11,Metropol AVM,35.84
I835722,C307401,Female,50,Technology,3,3150.0,Credit Card,2021-08-07,Metropol AVM,9450.0
I187362,C136881,Female,20,Clothing,2,600.16,Credit Card,2022-05-07,Metropol AVM,1200.32
I279707,C292723,Male,67,Food & Beverage,2,10.46,Debit Card,2022-04-04,Metropol AVM,20.92
I261235,C168291,Male,51,Clothing,1,300.08,Cash,2021-07-19,Metropol AVM,300.08
I958359,C151544,Female,29,Cosmetics,3,121.98,Credit Card,2021-06-17,Metropol AVM,365.94
I124745,C281776,Female,49,Clothing,2,600.16,Credit Card,2022-05-29,Metropol AVM,1200.32
I205172,C273885,Female,36,Souvenir,4,46.92,Credit Card,2022-08-19,Metropol AVM,187.68
I332390,C284450,Female,46,Shoes,5,3000.85,Credit Card,2022-08-07,Metropol AVM,15004.25
I183734,C887660,Male,28,Toys,2,71.68,Cash,2021-08-12,Metropol AVM,143.36
I755065,C136104,Female,48,Toys,3,107.52,Debit Card,2022-11-23,Metropol AVM,322.56
I276712,C208535,Male,58,Technology,3,3150.0,Credit Card,2021-11-08,Metropol AVM,9450.0
I530368,C108510,Female,31,Food & Beverage,1,5.23,Cash,2021-12-29,Metropol AVM,5.23
I337876,C175524,Female,44,Clothing,1,300.08,Cash,2022-04-06,Metropol AVM,300.08
I276705,C206801,Female,61,Clothing,1,300.08,Cash,2021-10-06,Metropol AVM,300.08
I220264,C307205,Female,25,Technology,1,1050.0,Debit Card,2021-09-11,Metropol AVM,1050.0
I296805,C308930,Male,28,Books,2,30.3,Debit Card,2021-09-07,Metropol AVM,60.6
I200870,C225774,Male,67,Clothing,3,900.24,Cash,2022-07-25,Metropol AVM,2700.7200000000003
I157361,C247008,Female,63,Shoes,1,600.17,Credit Card,2021-02-16,Metropol AVM,600.17
I284608,C184192,Female,42,Clothing,1,300.08,Cash,2021-11-27,Metropol AVM,300.08
I218047,C182724,Female,67,Cosmetics,4,162.64,Cash,2021-01-01,Metropol AVM,650.56
I178767,C133508,Male,48,Clothing,1,300.08,Cash,2023-01-27,Metropol AVM,300.08
I991422,C229937,Male,67,Food & Beverage,3,15.69,Debit Card,2021-09-06,Metropol AVM,47.07
I260449,C229019,Female,64,Shoes,1,600.17,Credit Card,2021-02-23,Metropol AVM,600.17
I261280,C339883,Female,42,Clothing,3,900.24,Credit Card,2023-01-14,Metropol AVM,2700.7200000000003
I229042,C234129,Female,31,Clothing,2,600.16,Cash,2022-04-05,Metropol AVM,1200.32
I166731,C307625,Female,61,Technology,2,2100.0,Cash,2021-10-12,Metropol AVM,4200.0
I212910,C190278,Male,55,Technology,2,2100.0,Cash,2023-03-06,Metropol AVM,4200.0
I149547,C285135,Male,53,Shoes,5,3000.85,Credit Card,2021-11-30,Metropol AVM,15004.25
I876076,C149417,Male,66,Food & Beverage,2,10.46,Credit Card,2021-05-19,Metropol AVM,20.92
I265355,C137560,Female,37,Clothing,4,1200.32,Cash,2021-11-05,Metropol AVM,4801.28
I174877,C189573,Male,67,Technology,2,2100.0,Credit Card,2022-07-17,Metropol AVM,4200.0
I247275,C309628,Female,55,Technology,3,3150.0,Credit Card,2021-03-09,Metropol AVM,9450.0
I258016,C107919,Male,44,Clothing,4,1200.32,Cash,2022-03-22,Metropol AVM,4801.28
I259236,C123683,Female,29,Clothing,4,1200.32,Debit Card,2021-09-11,Metropol AVM,4801.28
I337551,C419636,Female,28,Clothing,1,300.08,Debit Card,2021-01-24,Metropol AVM,300.08
I161750,C999347,Female,66,Cosmetics,1,40.66,Cash,2021-03-14,Metropol AVM,40.66
I896961,C531589,Female,53,Shoes,4,2400.68,Cash,2021-11-05,Metropol AVM,9602.72
I680868,C150572,Female,19,Clothing,5,1500.4,Credit Card,2022-11-20,Metropol AVM,7502.0
I115141,C151032,Male,52,Cosmetics,2,81.32,Cash,2021-06-15,Metropol AVM,162.64
I106263,C217116,Female,37,Clothing,2,600.16,Credit Card,2022-11-04,Metropol AVM,1200.32
I828293,C322631,Male,51,Cosmetics,1,40.66,Cash,2022-07-29,Metropol AVM,40.66
I959320,C164052,Female,44,Clothing,2,600.16,Credit Card,2021-06-24,Metropol AVM,1200.32
I290314,C281761,Female,23,Food & Beverage,2,10.46,Cash,2021-07-02,Metropol AVM,20.92
I300659,C337542,Female,51,Food & Beverage,3,15.69,Credit Card,2022-04-21,Metropol AVM,47.07
I161613,C862995,Male,53,Cosmetics,1,40.66,Credit Card,2022-06-02,Metropol AVM,40.66
I292756,C713660,Female,67,Cosmetics,3,121.98,Cash,2022-03-12,Metropol AVM,365.94
I524593,C124439,Female,50,Shoes,1,600.17,Cash,2022-06-14,Metropol AVM,600.17
I241996,C109973,Female,22,Cosmetics,1,40.66,Cash,2022-10-28,Metropol AVM,40.66
I311539,C123045,Male,36,Toys,5,179.2,Credit Card,2023-01-22,Metropol AVM,896.0
I184070,C235781,Male,26,Clothing,4,1200.32,Debit Card,2021-08-19,Metropol AVM,4801.28
I806846,C124456,Male,67,Cosmetics,1,40.66,Cash,2022-06-09,Metropol AVM,40.66
I300738,C313971,Female,27,Clothing,4,1200.32,Cash,2021-01-05,Metropol AVM,4801.28
I272873,C139815,Female,68,Food & Beverage,5,26.15,Credit Card,2023-03-02,Metropol AVM,130.75
I269796,C235264,Female,62,Souvenir,5,58.65,Debit Card,2021-08-23,Metropol AVM,293.25
I287847,C213237,Male,38,Clothing,2,600.16,Cash,2022-03-15,Metropol AVM,1200.32
I151327,C111748,Female,19,Clothing,3,900.24,Credit Card,2021-08-02,Metropol AVM,2700.7200000000003
I214058,C333148,Male,64,Shoes,5,3000.85,Credit Card,2021-06-26,Metropol AVM,15004.25
I644552,C419204,Male,55,Clothing,1,300.08,Credit Card,2022-10-14,Metropol AVM,300.08
I329127,C345041,Female,62,Shoes,4,2400.68,Cash,2021-01-20,Metropol AVM,9602.72
I256740,C469036,Male,38,Food & Beverage,3,15.69,Credit Card,2021-11-08,Metropol AVM,47.07
I638358,C153291,Male,55,Books,1,15.15,Credit Card,2022-03-12,Metropol AVM,15.15
I152529,C326289,Male,65,Food & Beverage,5,26.15,Credit Card,2022-02-24,Metropol AVM,130.75
I180280,C685803,Female,33,Clothing,3,900.24,Cash,2021-03-14,Metropol AVM,2700.7200000000003
I913414,C420533,Female,44,Clothing,2,600.16,Debit Card,2022-11-12,Metropol AVM,1200.32
I213146,C198767,Female,18,Food & Beverage,4,20.92,Cash,2022-07-04,Metropol AVM,83.68
I525308,C107152,Female,44,Food & Beverage,4,20.92,Cash,2022-04-26,Metropol AVM,83.68
I803323,C367402,Male,18,Technology,4,4200.0,Cash,2021-12-20,Metropol AVM,16800.0
I322987,C327515,Female,68,Cosmetics,5,203.3,Cash,2022-12-18,Metropol AVM,1016.5
I208272,C564202,Male,20,Food & Beverage,1,5.23,Credit Card,2021-03-30,Metropol AVM,5.23
I435539,C203386,Female,60,Clothing,2,600.16,Cash,2021-11-27,Metropol AVM,1200.32
I231961,C293832,Male,33,Shoes,2,1200.34,Cash,2022-12-20,Metropol AVM,2400.68
I163763,C157424,Male,39,Toys,4,143.36,Credit Card,2023-02-02,Metropol AVM,573.44
I302617,C684492,Male,53,Shoes,5,3000.85,Credit Card,2022-01-25,Metropol AVM,15004.25
I447274,C106211,Female,39,Clothing,5,1500.4,Credit Card,2022-11-29,Metropol AVM,7502.0
I304058,C321534,Female,66,Clothing,5,1500.4,Cash,2022-09-25,Metropol AVM,7502.0
I118800,C254361,Female,23,Food & Beverage,1,5.23,Debit Card,2022-08-02,Metropol AVM,5.23
I246203,C209679,Female,24,Food & Beverage,1,5.23,Cash,2021-01-14,Metropol AVM,5.23
I198148,C139998,Female,26,Shoes,5,3000.85,Cash,2021-05-02,Metropol AVM,15004.25
I288668,C183614,Male,26,Clothing,4,1200.32,Cash,2021-09-21,Metropol AVM,4801.28
I121280,C208847,Male,22,Toys,4,143.36,Cash,2022-08-14,Metropol AVM,573.44
I123753,C821206,Male,39,Cosmetics,3,121.98,Cash,2021-07-10,Metropol AVM,365.94
I146102,C762312,Male,35,Souvenir,4,46.92,Credit Card,2022-06-26,Metropol AVM,187.68
I255521,C310848,Female,62,Food & Beverage,3,15.69,Cash,2021-08-19,Metropol AVM,47.07
I753412,C205881,Female,51,Clothing,4,1200.32,Cash,2022-10-24,Metropol AVM,4801.28
I127438,C932195,Male,60,Cosmetics,1,40.66,Credit Card,2021-05-10,Metropol AVM,40.66
I197049,C308374,Female,49,Shoes,2,1200.34,Credit Card,2022-07-18,Metropol AVM,2400.68
I180249,C138976,Male,39,Shoes,1,600.17,Cash,2022-09-07,Metropol AVM,600.17
I299561,C281689,Female,35,Clothing,1,300.08,Cash,2021-01-07,Metropol AVM,300.08
I137857,C240140,Male,34,Clothing,4,1200.32,Credit Card,2022-12-21,Metropol AVM,4801.28
I241495,C201008,Male,30,Shoes,1,600.17,Debit Card,2021-11-11,Metropol AVM,600.17
I327656,C322292,Male,60,Clothing,4,1200.32,Debit Card,2021-03-23,Metropol AVM,4801.28
I177933,C239087,Male,46,Clothing,3,900.24,Cash,2022-11-03,Metropol AVM,2700.7200000000003
I216168,C193962,Female,30,Food & Beverage,2,10.46,Cash,2022-03-07,Metropol AVM,20.92
I298289,C129407,Male,44,Technology,3,3150.0,Debit Card,2022-02-20,Metropol AVM,9450.0
I231710,C310112,Male,59,Food & Beverage,3,15.69,Debit Card,2021-12-15,Metropol AVM,47.07
I678441,C238295,Female,34,Shoes,2,1200.34,Cash,2021-05-30,Metropol AVM,2400.68
I151733,C187995,Female,66,Clothing,2,600.16,Cash,2022-06-21,Metropol AVM,1200.32
I557984,C302921,Female,46,Clothing,2,600.16,Credit Card,2021-05-20,Metropol AVM,1200.32
I754103,C282136,Female,43,Toys,5,179.2,Cash,2021-08-03,Metropol AVM,896.0
I166713,C315472,Male,35,Clothing,1,300.08,Cash,2022-10-13,Metropol AVM,300.08
I253770,C173136,Male,40,Food & Beverage,5,26.15,Cash,2021-09-30,Metropol AVM,130.75
I267257,C681187,Male,54,Clothing,2,600.16,Cash,2021-01-16,Metropol AVM,1200.32
I153610,C289443,Male,23,Cosmetics,3,121.98,Cash,2021-05-09,Metropol AVM,365.94
I230170,C257533,Female,47,Toys,5,179.2,Cash,2021-12-15,Metropol AVM,896.0
I338693,C293675,Female,20,Souvenir,2,23.46,Cash,2023-01-06,Metropol AVM,46.92
I417968,C873520,Female,47,Cosmetics,5,203.3,Cash,2021-07-30,Metropol AVM,1016.5
I138250,C124742,Male,21,Clothing,3,900.24,Debit Card,2022-11-14,Metropol AVM,2700.7200000000003
I628793,C287483,Male,68,Food & Beverage,4,20.92,Cash,2021-03-19,Metropol AVM,83.68
I132810,C277820,Male,35,Clothing,4,1200.32,Credit Card,2021-09-05,Metropol AVM,4801.28
I608124,C222456,Male,57,Food & Beverage,2,10.46,Credit Card,2022-02-13,Metropol AVM,20.92
I768388,C507927,Female,48,Cosmetics,3,121.98,Credit Card,2022-04-29,Metropol AVM,365.94
I446163,C180768,Female,65,Clothing,2,600.16,Debit Card,2022-03-17,Metropol AVM,1200.32
I107128,C167841,Female,23,Technology,5,5250.0,Cash,2023-02-06,Metropol AVM,26250.0
I204071,C231659,Male,34,Cosmetics,5,203.3,Debit Card,2021-10-19,Metropol AVM,1016.5
I200124,C136182,Male,53,Books,5,75.75,Credit Card,2021-10-25,Metropol AVM,378.75
I146903,C216274,Female,38,Clothing,4,1200.32,Debit Card,2022-01-09,Metropol AVM,4801.28
I156584,C248670,Female,51,Shoes,2,1200.34,Cash,2022-02-16,Metropol AVM,2400.68
I122294,C690535,Female,46,Shoes,2,1200.34,Cash,2021-01-09,Metropol AVM,2400.68
I146842,C311463,Female,31,Clothing,1,300.08,Credit Card,2021-05-13,Metropol AVM,300.08
I164818,C105210,Male,20,Clothing,1,300.08,Debit Card,2021-06-26,Metropol AVM,300.08
I322039,C257825,Male,34,Books,3,45.45,Credit Card,2021-07-09,Metropol AVM,136.35000000000002
I171855,C338234,Female,69,Clothing,3,900.24,Credit Card,2021-03-14,Metropol AVM,2700.7200000000003
I694829,C140741,Female,61,Food & Beverage,5,26.15,Credit Card,2022-11-12,Metropol AVM,130.75
I107874,C525653,Female,40,Clothing,1,300.08,Credit Card,2021-12-09,Metropol AVM,300.08
I690538,C719889,Male,67,Toys,2,71.68,Credit Card,2021-04-26,Metropol AVM,143.36
I291985,C317770,Female,41,Food & Beverage,5,26.15,Credit Card,2021-05-02,Metropol AVM,130.75
I154715,C562156,Female,21,Cosmetics,3,121.98,Cash,2021-09-27,Metropol AVM,365.94
I197507,C155051,Male,36,Clothing,2,600.16,Cash,2023-01-27,Metropol AVM,1200.32
I315234,C126162,Female,48,Shoes,5,3000.85,Credit Card,2022-07-29,Metropol AVM,15004.25
I482358,C244855,Female,69,Technology,2,2100.0,Credit Card,2022-04-13,Metropol AVM,4200.0
I196397,C110747,Male,35,Clothing,2,600.16,Debit Card,2021-12-14,Metropol AVM,1200.32
I321109,C169125,Female,42,Shoes,3,1800.51,Credit Card,2022-03-11,Metropol AVM,5401.53
I287647,C195663,Female,47,Clothing,3,900.24,Cash,2022-05-28,Metropol AVM,2700.7200000000003
I460111,C586217,Female,62,Clothing,5,1500.4,Cash,2022-04-01,Metropol AVM,7502.0
I213375,C299864,Male,48,Souvenir,4,46.92,Debit Card,2022-09-19,Metropol AVM,187.68
I236160,C959818,Female,42,Cosmetics,1,40.66,Credit Card,2022-01-15,Metropol AVM,40.66
I280378,C226518,Female,57,Clothing,5,1500.4,Cash,2021-06-22,Metropol AVM,7502.0
I201848,C866428,Male,44,Food & Beverage,5,26.15,Credit Card,2022-10-13,Metropol AVM,130.75
I166987,C223349,Male,19,Food & Beverage,5,26.15,Cash,2022-09-15,Metropol AVM,130.75
I330438,C914799,Female,37,Cosmetics,5,203.3,Credit Card,2021-02-23,Metropol AVM,1016.5
I297029,C203119,Female,36,Toys,3,107.52,Credit Card,2021-07-29,Metropol AVM,322.56
I458491,C218382,Male,58,Clothing,5,1500.4,Credit Card,2021-03-17,Metropol AVM,7502.0
I228321,C332133,Male,28,Clothing,1,300.08,Credit Card,2021-10-28,Metropol AVM,300.08
I260744,C325469,Male,33,Clothing,5,1500.4,Cash,2021-09-24,Metropol AVM,7502.0
I327067,C185629,Female,35,Books,4,60.6,Cash,2022-06-11,Metropol AVM,242.4
I927650,C345123,Female,43,Books,4,60.6,Debit Card,2021-01-11,Metropol AVM,242.4
I796361,C173200,Female,28,Shoes,4,2400.68,Cash,2021-02-06,Metropol AVM,9602.72
I304811,C291848,Female,44,Books,1,15.15,Debit Card,2022-10-04,Metropol AVM,15.15
I131969,C879137,Female,45,Technology,2,2100.0,Cash,2021-08-27,Metropol AVM,4200.0
I183679,C134097,Female,69,Cosmetics,4,162.64,Credit Card,2022-01-16,Metropol AVM,650.56
I119267,C155729,Male,60,Food & Beverage,3,15.69,Debit Card,2022-07-25,Metropol AVM,47.07
I232703,C298977,Male,68,Souvenir,1,11.73,Cash,2022-06-25,Metropol AVM,11.73
I151284,C229936,Female,48,Toys,3,107.52,Cash,2021-07-03,Metropol AVM,322.56
I813373,C131672,Male,22,Technology,5,5250.0,Credit Card,2021-03-27,Metropol AVM,26250.0
I208694,C224245,Female,56,Clothing,3,900.24,Cash,2023-01-13,Metropol AVM,2700.7200000000003
I263637,C136897,Male,34,Toys,3,107.52,Cash,2022-03-23,Metropol AVM,322.56
I130599,C312367,Male,45,Toys,2,71.68,Cash,2021-08-18,Metropol AVM,143.36
I431267,C840784,Male,38,Clothing,2,600.16,Debit Card,2021-02-18,Metropol AVM,1200.32
I179553,C275746,Female,18,Books,4,60.6,Cash,2023-01-31,Metropol AVM,242.4
I261969,C852038,Female,41,Books,4,60.6,Cash,2022-09-21,Metropol AVM,242.4
I760297,C106359,Female,37,Books,3,45.45,Cash,2021-09-10,Metropol AVM,136.35000000000002
I287922,C266915,Female,42,Shoes,3,1800.51,Cash,2022-05-24,Metropol AVM,5401.53
I541275,C164182,Male,41,Books,2,30.3,Credit Card,2021-03-18,Metropol AVM,60.6
I536223,C327366,Female,67,Clothing,3,900.24,Cash,2022-12-17,Metropol AVM,2700.7200000000003
I102182,C153009,Male,36,Souvenir,4,46.92,Credit Card,2021-01-05,Metropol AVM,187.68
I495532,C664723,Male,27,Cosmetics,2,81.32,Credit Card,2021-04-03,Metropol AVM,162.64
I302252,C306571,Female,22,Food & Beverage,2,10.46,Credit Card,2022-09-27,Metropol AVM,20.92
I383865,C180540,Female,61,Clothing,3,900.24,Credit Card,2021-08-01,Metropol AVM,2700.7200000000003
I180498,C320800,Female,32,Clothing,2,600.16,Credit Card,2023-01-04,Metropol AVM,1200.32
I219963,C324621,Male,24,Books,2,30.3,Cash,2022-01-14,Metropol AVM,60.6
I210267,C649372,Female,69,Books,3,45.45,Debit Card,2022-05-13,Metropol AVM,136.35000000000002
I284434,C143059,Male,20,Food & Beverage,5,26.15,Cash,2021-08-21,Metropol AVM,130.75
I151118,C175682,Male,18,Clothing,1,300.08,Debit Card,2022-08-03,Metropol AVM,300.08
I269258,C296924,Female,19,Clothing,2,600.16,Cash,2021-11-24,Metropol AVM,1200.32
I275830,C257082,Female,25,Cosmetics,1,40.66,Debit Card,2021-01-06,Metropol AVM,40.66
I683188,C130377,Female,21,Shoes,2,1200.34,Credit Card,2021-10-14,Metropol AVM,2400.68
I775463,C604761,Male,68,Clothing,2,600.16,Debit Card,2021-03-18,Metropol AVM,1200.32
I631969,C934507,Female,51,Food & Beverage,3,15.69,Credit Card,2021-06-10,Metropol AVM,47.07
I124928,C213693,Male,39,Technology,4,4200.0,Debit Card,2022-05-13,Metropol AVM,16800.0
I162162,C398073,Female,47,Clothing,1,300.08,Credit Card,2023-01-08,Metropol AVM,300.08
I149245,C103182,Female,55,Clothing,1,300.08,Cash,2022-09-10,Metropol AVM,300.08
I948427,C280362,Female,44,Clothing,1,300.08,Cash,2021-03-12,Metropol AVM,300.08
I275410,C482212,Female,47,Cosmetics,2,81.32,Credit Card,2023-03-04,Metropol AVM,162.64
I290935,C841696,Female,66,Shoes,1,600.17,Debit Card,2021-08-28,Metropol AVM,600.17
I207554,C232910,Female,41,Cosmetics,2,81.32,Cash,2022-07-01,Metropol AVM,162.64
I289955,C395132,Female,18,Clothing,3,900.24,Debit Card,2021-05-15,Metropol AVM,2700.7200000000003
I341458,C426302,Female,67,Food & Beverage,3,15.69,Cash,2021-10-15,Metropol AVM,47.07
I267436,C188474,Female,26,Clothing,5,1500.4,Debit Card,2022-12-01,Metropol AVM,7502.0
I217672,C884465,Female,31,Toys,3,107.52,Credit Card,2022-06-16,Metropol AVM,322.56
I987128,C214518,Male,56,Clothing,2,600.16,Cash,2023-02-10,Metropol AVM,1200.32
I631520,C205112,Female,32,Clothing,4,1200.32,Debit Card,2021-03-14,Metropol AVM,4801.28
I114186,C289558,Male,25,Toys,4,143.36,Cash,2021-02-04,Metropol AVM,573.44
I176145,C147983,Male,51,Shoes,2,1200.34,Debit Card,2022-03-20,Metropol AVM,2400.68
I263296,C252871,Female,53,Shoes,2,1200.34,Cash,2022-09-21,Metropol AVM,2400.68
I334379,C124698,Female,24,Clothing,2,600.16,Cash,2021-06-19,Metropol AVM,1200.32
I992106,C245576,Female,34,Clothing,3,900.24,Debit Card,2022-01-10,Metropol AVM,2700.7200000000003
I311851,C917912,Female,32,Books,5,75.75,Debit Card,2021-05-13,Metropol AVM,378.75
I756289,C120797,Female,28,Clothing,5,1500.4,Cash,2021-04-14,Metropol AVM,7502.0
I296111,C129041,Female,33,Toys,5,179.2,Credit Card,2021-12-16,Metropol AVM,896.0
I237370,C125712,Male,19,Clothing,2,600.16,Cash,2021-04-03,Metropol AVM,1200.32
I709348,C102873,Female,33,Cosmetics,4,162.64,Credit Card,2023-01-11,Metropol AVM,650.56
I121039,C147520,Male,41,Food & Beverage,3,15.69,Credit Card,2021-12-22,Metropol AVM,47.07
I781191,C786794,Female,63,Clothing,5,1500.4,Credit Card,2022-10-28,Metropol AVM,7502.0
I324451,C185924,Female,56,Technology,4,4200.0,Cash,2023-03-06,Metropol AVM,16800.0
I319815,C248639,Male,29,Clothing,3,900.24,Cash,2021-11-07,Metropol AVM,2700.7200000000003
I147836,C189774,Female,68,Shoes,4,2400.68,Cash,2022-03-13,Metropol AVM,9602.72
I318771,C302745,Male,62,Cosmetics,4,162.64,Credit Card,2023-02-03,Metropol AVM,650.56
I106031,C329765,Female,56,Clothing,1,300.08,Debit Card,2022-04-03,Metropol AVM,300.08
I299297,C228426,Female,48,Clothing,1,300.08,Credit Card,2022-01-04,Metropol AVM,300.08
I116821,C236294,Male,32,Technology,2,2100.0,Debit Card,2021-02-17,Metropol AVM,4200.0
I304962,C164507,Female,69,Souvenir,3,35.19,Cash,2021-03-21,Metropol AVM,105.57
I928261,C299421,Female,30,Shoes,4,2400.68,Credit Card,2021-03-02,Metropol AVM,9602.72
I270368,C159953,Female,53,Cosmetics,3,121.98,Debit Card,2021-08-14,Metropol AVM,365.94
I335473,C559393,Female,26,Food & Beverage,5,26.15,Cash,2021-12-25,Metropol AVM,130.75
I430553,C159056,Female,66,Cosmetics,2,81.32,Debit Card,2022-08-17,Metropol AVM,162.64
I133036,C570087,Female,63,Books,4,60.6,Credit Card,2021-03-08,Metropol AVM,242.4
I140536,C167005,Male,67,Clothing,5,1500.4,Debit Card,2022-05-27,Metropol AVM,7502.0
I304838,C134397,Female,38,Souvenir,4,46.92,Cash,2021-03-04,Metropol AVM,187.68
I228056,C371262,Female,60,Souvenir,1,11.73,Credit Card,2022-05-08,Metropol AVM,11.73
I272264,C182608,Male,29,Clothing,3,900.24,Cash,2022-03-28,Metropol AVM,2700.7200000000003
I210305,C282874,Female,43,Cosmetics,1,40.66,Credit Card,2022-03-25,Metropol AVM,40.66
I281846,C171845,Male,39,Clothing,3,900.24,Cash,2021-11-15,Metropol AVM,2700.7200000000003
I262394,C255598,Male,35,Clothing,3,900.24,Cash,2022-09-16,Metropol AVM,2700.7200000000003
I290260,C316613,Male,55,Toys,5,179.2,Cash,2022-04-11,Metropol AVM,896.0
I737235,C247086,Male,32,Clothing,1,300.08,Cash,2021-09-14,Metropol AVM,300.08
I243948,C554250,Male,23,Toys,5,179.2,Cash,2021-04-04,Metropol AVM,896.0
I133883,C257685,Male,27,Clothing,4,1200.32,Cash,2022-05-08,Metropol AVM,4801.28
I335304,C182637,Female,44,Clothing,5,1500.4,Credit Card,2021-09-16,Metropol AVM,7502.0
I164504,C171976,Male,44,Books,5,75.75,Debit Card,2022-08-22,Metropol AVM,378.75
I210859,C206998,Male,43,Food & Beverage,2,10.46,Credit Card,2022-11-20,Metropol AVM,20.92
I284559,C194944,Female,52,Clothing,5,1500.4,Credit Card,2021-12-03,Metropol AVM,7502.0
I837804,C147414,Female,31,Cosmetics,2,81.32,Credit Card,2022-05-31,Metropol AVM,162.64
I219958,C199832,Female,27,Clothing,3,900.24,Debit Card,2022-10-27,Metropol AVM,2700.7200000000003
I288909,C193171,Female,39,Toys,1,35.84,Credit Card,2022-08-28,Metropol AVM,35.84
